variant_id	DIFF_LOG2_data1	DIFF_LOG2_data2	CHR	POS1	POS2	transcription_factor_data1	haplotype1_data1	haplotype2_data1	HMAX_data1	transcription_factor_data2	haplotype1_data2	haplotype2_data2	HMAX_data2	LENGTH	Unnamed: 0	btwn_lines
chr2_176088160_176088692	-1.115	0.022	chr2	176088160	176088692	CTCF	78.0	36.0	78	CTCF	1444.5	1422.515	1444.5	532	2216	0
chr2_176140526_176140890	-2.198	0.001	chr2	176140526	176140890	CTCF	367.0	80.0	367	CTCF	9402.0	9397.998	9402.0	364	2217	0
chr2_177622706_177622798	4.562	3.326	chr2	177622706	177622798	CTCF	8.0	189.0	189	CTCF	3852.75	384.275	3852.75	92	2220	0
chr2_178376081_178376290	1.585	1.211	chr2	178376081	178376290	CTCF	6.0	18.0	18	CTCF	660.5	285.318	660.5	209	2221	1
chr2_178796192_178796308	-1.28	0.0	chr2	178796192	178796308	CTCF	17.0	7.0	17	CTCF	3357.0	3357.0	3357.0	116	2222	0
chr2_18178870_18179026	2.322	1.843	chr2	18178870	18179026	CTCF	20.0	100.0	100	CTCF	7292.0	2032.221	7292.0	156	2224	1
chr2_18378181_18378289	-1.234	-0.019	chr2	18378181	18378289	CTCF	127.0	54.0	127	CTCF	7818.007	7920.0	7920.0	108	2226	0
chr2_187138385_187138497	-1.119	0.021	chr2	187138385	187138497	CTCF	63.0	29.0	63	CTCF	4129.5	4069.517	4129.5	112	2228	0
chr2_187461890_187462146	-2.0	-0.021	chr2	187461890	187462146	CTCF	20.0	5.0	20	CTCF	739.015	750.0	750.0	256	2229	0
chr2_18824233_18824747	-1.585	-0.455	chr2	18824233	18824747	CTCF	33.0	11.0	33	CTCF	860.271	1179.0	1179.0	514	2230	0
chr2_188976746_188977274	-1.178	0.154	chr2	188976746	188977274	CTCF	43.0	19.0	43	CTCF	1389.25	1248.601	1389.25	528	2232	0
chr2_188983566_188983704	-0.082	1.512	chr2	188983566	188983704	CTCF	36.0	34.0	36	CTCF	2293.0	803.9	2293.0	138	2233	0
chr2_189441004_189441596	-1.737	0.002	chr2	189441004	189441596	CTCF	20.0	6.0	20	CTCF	828.5	827.501	828.5	592	2234	0
chr2_189466813_189466937	-4.672	0.034	chr2	189466813	189466937	CTCF	51.0	2.0	51	CTCF	4757.0	4647.021	4757.0	124	2235	0
chr2_189784035_189784589	-1.322	0.015	chr2	189784035	189784589	CTCF	30.0	12.0	30	CTCF	1110.0	1098.51	1110.0	554	2238	0
chr2_190534394_190534810	-1.433	-0.122	chr2	190534394	190534810	CTCF	27.0	10.0	27	CTCF	971.081	1057.0	1057.0	416	2239	0
chr2_190635751_190636160	-5.858	-1.841	chr2	190635751	190636160	CTCF	58.0	1.0	58	CTCF	281.721	1009.25	1009.25	409	2240	0
chr2_191218450_191218554	-1.243	-0.059	chr2	191218450	191218554	CTCF	168.0	71.0	168	CTCF	6785.036	7070.0	7070.0	104	2243	0
chr2_191521765_191521875	-2.073	-0.457	chr2	191521765	191521875	CTCF	122.0	29.0	122	CTCF	4357.768	5982.5	5982.5	110	2246	0
chr2_193502301_193502510	-4.285	-0.849	chr2	193502301	193502510	CTCF	39.0	2.0	39	CTCF	1391.445	2506.0	2506.0	209	2248	0
chr2_196799078_196800094	-1.544	-0.005	chr2	196799078	196800094	CTCF	70.0	24.0	70	CTCF	308.753	309.75	309.75	1016	2254	0
chr2_196850012_196850226	3.138	3.975	chr2	196850012	196850226	CTCF	5.0	44.0	44	CTCF	3938.5	250.436	3938.5	214	2255	1
chr2_19863340_19863960	-1.25	0.014	chr2	19863340	19863960	CTCF	157.0	66.0	157	CTCF	5296.0	5245.009	5296.0	620	2256	0
chr2_19901480_19902162	-1.902	-0.541	chr2	19901480	19902162	CTCF	157.0	42.0	157	CTCF	882.312	1284.0	1284.0	682	2257	0
chr2_199488922_199489098	-1.165	-0.013	chr2	199488922	199489098	CTCF	74.0	33.0	74	CTCF	7120.016	7186.0	7186.0	176	2258	0
chr2_200303069_200303275	-1.322	0.016	chr2	200303069	200303275	CTCF	20.0	8.0	20	CTCF	693.5	686.011	693.5	206	2261	0
chr2_200306310_200306804	-1.737	0.003	chr2	200306310	200306804	CTCF	50.0	15.0	50	CTCF	1120.0	1118.002	1120.0	494	2262	0
chr2_201558217_201558853	-1.874	-0.015	chr2	201558217	201558853	CTCF	33.0	9.0	33	CTCF	244.26	246.75	246.75	636	2266	0
chr2_202032551_202032760	0.263	1.308	chr2	202032551	202032760	CTCF	20.0	24.0	24	CTCF	1656.0	668.596	1656.0	209	2267	0
chr2_205766878_205767062	-1.363	-0.002	chr2	205766878	205767062	CTCF	108.0	42.0	108	CTCF	7346.003	7354.0	7354.0	184	2271	0
chr2_205948139_205948303	-1.23	-0.001	chr2	205948139	205948303	CTCF	122.0	52.0	122	CTCF	7742.002	7750.0	7750.0	164	2273	0
chr2_206502811_206503020	-2.939	-2.156	chr2	206502811	206503020	CTCF	23.0	3.0	23	CTCF	221.026	985.0	985.0	209	2275	1
chr2_20684773_20685013	-2.415	-0.095	chr2	20684773	20685013	CTCF	16.0	3.0	16	CTCF	549.563	587.0	587.0	240	2277	0
chr2_207847977_207848141	-1.469	-0.033	chr2	207847977	207848141	CTCF	36.0	13.0	36	CTCF	768.023	786.0	786.0	164	2279	0
chr2_209425640_209425720	-1.524	-0.033	chr2	209425640	209425720	CTCF	23.0	8.0	23	CTCF	3102.523	3173.5	3173.5	80	2281	0
chr2_213151533_213152849	-1.17	-0.009	chr2	213151533	213152849	CTCF	45.0	20.0	45	CTCF	496.006	499.0	499.0	1316	2285	0
chr2_213153725_213153905	-1.657	0.001	chr2	213153725	213153905	CTCF	82.0	26.0	82	CTCF	6463.0	6457.0	6463.0	180	2286	0
chr2_214587598_214587678	-5.833	-3.36	chr2	214587598	214587678	CTCF	57.0	1.0	57	CTCF	323.527	3321.75	3321.75	80	2287	0
chr2_214808932_214809068	-1.585	-0.053	chr2	214808932	214809068	CTCF	18.0	6.0	18	CTCF	453.036	470.0	470.0	136	2288	0
chr2_215002518_215002956	-7.087	-0.002	chr2	215002518	215002956	CTCF	136.0	1.0	136	CTCF	4644.252	4651.5	4651.5	438	2289	0
chr2_215311910_215312102	-2.155	0.079	chr2	215311910	215312102	CTCF	49.0	11.0	49	CTCF	1586.5	1502.053	1586.5	192	2290	0
chr2_215793855_215794417	-1.585	-0.011	chr2	215793855	215794417	CTCF	18.0	6.0	18	CTCF	462.758	466.25	466.25	562	2291	0
chr2_216404133_216404259	-1.011	0.031	chr2	216404133	216404259	CTCF	133.0	66.0	133	CTCF	6780.0	6636.017	6780.0	126	2293	0
chr2_216412234_216412584	-1.837	0.024	chr2	216412234	216412584	CTCF	25.0	7.0	25	CTCF	516.5	508.016	516.5	350	2294	0
chr2_216769011_216769131	-5.858	-3.559	chr2	216769011	216769131	CTCF	58.0	1.0	58	CTCF	293.915	3463.0	3463.0	120	2295	0
chr2_218260701_218261110	-1.193	-0.059	chr2	218260701	218261110	CTCF	48.0	21.0	48	CTCF	454.04	473.0	473.0	409	2298	0
chr2_218322861_218323315	-1.854	-0.02	chr2	218322861	218323315	CTCF	47.0	13.0	47	CTCF	1010.014	1024.0	1024.0	454	2301	0
chr2_218398131_218398340	-1.737	-0.002	chr2	218398131	218398340	CTCF	30.0	9.0	30	CTCF	1314.002	1316.0	1316.0	209	2302	0
chr2_218399421_218399630	-1.222	-0.031	chr2	218399421	218399630	CTCF	28.0	12.0	28	CTCF	1336.021	1365.0	1365.0	209	2303	0
chr2_218979936_218980444	-1.16	-0.001	chr2	218979936	218980444	CTCF	105.0	47.0	105	CTCF	6717.998	6722.0	6722.0	508	2307	0
chr2_219010297_219010421	-1.694	-0.297	chr2	219010297	219010421	CTCF	178.0	55.0	178	CTCF	5417.187	6656.0	6656.0	124	2309	0
chr2_219211371_219211780	4.7	-0.027	chr2	219211371	219211780	CTCF	1.0	26.0	26	CTCF	778.018	792.5	792.5	409	2312	0
chr2_219498486_219499022	-1.087	-0.008	chr2	219498486	219499022	CTCF	17.0	8.0	17	CTCF	1440.007	1448.0	1448.0	536	2317	0
chr2_219509732_219510598	-1.248	-0.001	chr2	219509732	219510598	CTCF	38.0	16.0	38	CTCF	5880.998	5884.0	5884.0	866	2318	0
chr2_219543785_219544051	-1.716	-0.012	chr2	219543785	219544051	CTCF	23.0	7.0	23	CTCF	1248.008	1258.0	1258.0	266	2319	0
chr2_219552193_219552837	-1.49	-0.437	chr2	219552193	219552837	CTCF	59.0	21.0	59	CTCF	1112.261	1506.0	1506.0	644	2320	0
chr2_224650825_224651289	3.17	0.677	chr2	224650825	224651289	CTCF	21.0	189.0	189	CTCF	6048.5	3783.375	6048.5	464	2322	0
chr2_227325002_227325816	-1.585	-0.005	chr2	227325002	227325816	CTCF	108.0	36.0	108	CTCF	538.504	540.5	540.5	814	2325	0
chr2_227939688_227939778	-1.558	-0.026	chr2	227939688	227939778	CTCF	162.0	55.0	162	CTCF	5647.022	5749.0	5749.0	90	2326	0
chr2_230660665_230660749	-2.138	-0.298	chr2	230660665	230660749	CTCF	44.0	10.0	44	CTCF	805.187	990.0	990.0	84	2327	0
chr2_231037301_231037510	-1.644	-0.019	chr2	231037301	231037510	CTCF	25.0	8.0	25	CTCF	672.512	681.25	681.25	209	2329	0
chr2_231052151_231052360	-1.441	0.059	chr2	231052151	231052360	CTCF	19.0	7.0	19	CTCF	798.0	766.04	798.0	209	2330	0
chr2_231056402_231056962	-4.17	-0.002	chr2	231056402	231056962	CTCF	36.0	2.0	36	CTCF	3465.003	3471.0	3471.0	560	2331	0
chr2_231198373_231198979	-1.926	-0.019	chr2	231198373	231198979	CTCF	19.0	5.0	19	CTCF	685.513	694.5	694.5	606	2334	0
chr2_231414121_231414330	-1.115	-0.034	chr2	231414121	231414330	CTCF	26.0	12.0	26	CTCF	699.273	716.0	716.0	209	2335	0
chr2_232327200_232327338	5.672	0.079	chr2	232327200	232327338	CTCF	2.0	102.0	102	CTCF	9418.0	8916.052	9418.0	138	2338	0
chr2_232432761_232432970	-4.57	-0.066	chr2	232432761	232432970	CTCF	95.0	4.0	95	CTCF	3208.042	3358.0	3358.0	209	2339	0
chr2_232439654_232440306	-1.28	0.022	chr2	232439654	232440306	CTCF	34.0	14.0	34	CTCF	7900.0	7780.016	7900.0	652	2340	0
chr2_232440631_232440839	-1.8	0.0	chr2	232440631	232440839	CTCF	296.0	85.0	296	CTCF	9738.0	9738.0	9738.0	208	2341	0
chr2_233460749_233461185	-2.737	-0.299	chr2	233460749	233461185	CTCF	40.0	6.0	40	CTCF	447.187	550.0	550.0	436	2347	0
chr2_235479568_235479802	-3.018	-1.628	chr2	235479568	235479802	CTCF	81.0	10.0	81	CTCF	578.676	1789.0	1789.0	234	2352	0
chr2_236143315_236143427	-1.655	-0.373	chr2	236143315	236143427	CTCF	85.0	27.0	85	CTCF	4318.228	5594.0	5594.0	112	2356	0
chr2_23636574_23636696	-2.866	-0.205	chr2	23636574	23636696	CTCF	226.0	31.0	226	CTCF	3584.131	4130.0	4130.0	122	2357	0
chr2_237132972_237133064	-1.233	-0.089	chr2	237132972	237133064	CTCF	134.0	57.0	134	CTCF	4251.058	4522.0	4522.0	92	2360	0
chr2_237512860_237513100	-5.931	-0.006	chr2	237512860	237513100	CTCF	61.0	1.0	61	CTCF	12004.0	12056.0	12056.0	240	2361	0
chr2_237725802_237725899	-2.392	-0.441	chr2	237725802	237725899	CTCF	21.0	4.0	21	CTCF	489.263	664.0	664.0	97	2364	0
chr2_238234244_238234750	-1.082	-0.008	chr2	238234244	238234750	CTCF	36.0	17.0	36	CTCF	561.005	564.0	564.0	506	2370	0
chr2_238426645_238427089	-1.051	-0.071	chr2	238426645	238427089	CTCF	29.0	14.0	29	CTCF	750.048	788.0	788.0	444	2371	1
chr2_238560336_238560462	-1.16	0.0	chr2	238560336	238560462	CTCF	143.0	64.0	143	CTCF	3998.0	3998.0	3998.0	126	2372	0
chr2_238573444_238573572	-1.246	0.03	chr2	238573444	238573572	CTCF	204.0	86.0	204	CTCF	6250.0	6121.026	6250.0	128	2373	0
chr2_239397185_239397425	-1.041	0.117	chr2	239397185	239397425	CTCF	72.0	35.0	72	CTCF	2022.5	1865.577	2022.5	240	2375	0
chr2_239586721_239586930	-3.0	-0.685	chr2	239586721	239586930	CTCF	24.0	3.0	24	CTCF	503.378	809.375	809.375	209	2377	0
chr2_240232788_240233628	-1.018	0.013	chr2	240232788	240233628	CTCF	81.0	40.0	81	CTCF	3034.0	3006.012	3034.0	840	2381	0
chr2_240344931_240345140	-2.663	0.105	chr2	240344931	240345140	CTCF	19.0	3.0	19	CTCF	1420.0	1320.07	1420.0	209	2383	0
chr2_240560526_240561502	-1.672	0.0	chr2	240560526	240561502	CTCF	51.0	16.0	51	CTCF	1041.0	1041.0	1041.0	976	2384	0
chr2_240896914_240897104	-3.322	-0.586	chr2	240896914	240897104	CTCF	30.0	3.0	30	CTCF	864.834	1298.0	1298.0	190	2390	0
chr2_240914214_240914744	-1.375	-0.021	chr2	240914214	240914744	CTCF	236.0	91.0	236	CTCF	1902.015	1930.0	1930.0	530	2391	0
chr2_24123192_24123856	-1.222	-0.034	chr2	24123192	24123856	CTCF	21.0	9.0	21	CTCF	975.522	998.5	998.5	664	2394	0
chr2_241595720_241595834	-2.065	-0.852	chr2	241595720	241595834	CTCF	113.0	27.0	113	CTCF	2871.446	5184.0	5184.0	114	2397	0
chr2_25362095_25362251	-1.495	0.017	chr2	25362095	25362251	CTCF	124.0	44.0	124	CTCF	8664.0	8560.016	8664.0	156	2406	0
chr2_25878325_25878785	-1.064	0.058	chr2	25878325	25878785	CTCF	46.0	22.0	46	CTCF	759.0	729.04	759.0	460	2408	0
chr2_26145200_26145290	-1.256	-0.015	chr2	26145200	26145290	CTCF	129.0	54.0	129	CTCF	8184.01	8270.0	8270.0	90	2410	0
chr2_27628737_27629323	-1.807	-0.004	chr2	27628737	27629323	CTCF	28.0	8.0	28	CTCF	775.003	777.0	777.0	586	2414	0
chr2_28751368_28752220	-1.392	0.024	chr2	28751368	28752220	CTCF	63.0	24.0	63	CTCF	695.5	684.017	695.5	852	2415	0
chr2_28821470_28821622	-1.142	0.084	chr2	28821470	28821622	CTCF	214.0	97.0	214	CTCF	8173.0	7711.059	8173.0	152	2417	0
chr2_28981181_28981390	-1.11	0.386	chr2	28981181	28981390	CTCF	41.0	19.0	41	CTCF	818.5	626.235	818.5	209	2420	0
chr2_29211863_29212349	-5.238	-2.223	chr2	29211863	29212349	CTCF	151.0	4.0	151	CTCF	226.786	1058.5	1058.5	486	2421	0
chr2_30441194_30441276	-1.879	-0.183	chr2	30441194	30441276	CTCF	103.0	28.0	103	CTCF	757.369	859.5	859.5	82	2423	0
chr2_30447027_30447495	-1.051	-0.01	chr2	30447027	30447495	CTCF	29.0	14.0	29	CTCF	621.007	625.5	625.5	468	2424	0
chr2_30697141_30697550	-4.907	-0.064	chr2	30697141	30697550	CTCF	30.0	1.0	30	CTCF	772.043	807.0	807.0	409	2425	0
chr2_3492983_3493239	-1.466	-0.034	chr2	3492983	3493239	CTCF	58.0	21.0	58	CTCF	779.523	798.0	798.0	256	2429	0
chr2_3493863_3493927	-2.524	-0.053	chr2	3493863	3493927	CTCF	23.0	4.0	23	CTCF	668.036	693.0	693.0	64	2430	0
chr2_35410605_35410693	-1.1	0.004	chr2	35410605	35410693	CTCF	180.0	84.0	180	CTCF	6939.0	6918.998	6939.0	88	2431	0
chr2_36459916_36460088	-1.188	-0.083	chr2	36459916	36460088	CTCF	164.0	72.0	164	CTCF	6127.058	6491.0	6491.0	172	2432	0
chr2_37005130_37005216	-3.059	-1.252	chr2	37005130	37005216	CTCF	100.0	12.0	100	CTCF	1762.831	4200.0	4200.0	86	2433	0
chr2_37231549_37231725	-1.379	0.007	chr2	37231549	37231725	CTCF	26.0	10.0	26	CTCF	1446.0	1439.005	1446.0	176	2434	0
chr2_37343562_37343722	-1.791	-0.306	chr2	37343562	37343722	CTCF	45.0	13.0	45	CTCF	1670.691	2065.0	2065.0	160	2435	0
chr2_38076413_38077591	-4.17	-0.117	chr2	38076413	38077591	CTCF	108.0	6.0	108	CTCF	3147.076	3412.0	3412.0	1178	2437	0
chr2_38264161_38264570	-3.585	-0.329	chr2	38264161	38264570	CTCF	36.0	3.0	36	CTCF	212.204	266.5	266.5	409	2438	0
chr2_38274743_38274851	-1.361	-0.003	chr2	38274743	38274851	CTCF	131.0	51.0	131	CTCF	6442.007	6455.0	6455.0	108	2439	0
chr2_42757401_42757610	-1.515	0.004	chr2	42757401	42757610	CTCF	20.0	7.0	20	CTCF	551.5	550.003	551.5	209	2440	0
chr2_42792584_42792788	-1.068	-0.027	chr2	42792584	42792788	CTCF	65.0	31.0	65	CTCF	3376.02	3439.0	3439.0	204	2442	0
chr2_42828928_42829106	-1.12	0.03	chr2	42828928	42829106	CTCF	276.0	127.0	276	CTCF	9284.0	9092.02	9284.0	178	2444	0
chr2_42859068_42859212	-1.083	-0.034	chr2	42859068	42859212	CTCF	233.0	110.0	233	CTCF	7747.021	7934.0	7934.0	144	2445	0
chr2_42942179_42942739	-1.082	0.036	chr2	42942179	42942739	CTCF	36.0	17.0	36	CTCF	549.0	535.525	549.0	560	2448	0
chr2_42978428_42978626	-1.974	-0.012	chr2	42978428	42978626	CTCF	55.0	14.0	55	CTCF	1207.508	1217.5	1217.5	198	2450	0
chr2_43131258_43131850	-1.322	-0.032	chr2	43131258	43131850	CTCF	170.0	68.0	170	CTCF	845.022	864.0	864.0	592	2453	0
chr2_43194229_43194441	-1.497	0.023	chr2	43194229	43194441	CTCF	48.0	17.0	48	CTCF	1114.0	1096.016	1114.0	212	2454	0
chr2_44668473_44668557	-1.558	-0.057	chr2	44668473	44668557	CTCF	53.0	18.0	53	CTCF	2123.039	2209.0	2209.0	84	2456	0
chr2_44935381_44935590	-1.678	0.035	chr2	44935381	44935590	CTCF	16.0	5.0	16	CTCF	744.0	726.024	744.0	209	2457	0
chr2_46461397_46461707	-1.158	0.001	chr2	46461397	46461707	CTCF	87.0	39.0	87	CTCF	5654.0	5651.997	5654.0	310	2462	0
chr2_46547285_46547465	-2.663	0.01	chr2	46547285	46547465	CTCF	19.0	3.0	19	CTCF	857.5	851.507	857.5	180	2463	0
chr2_46698529_46699379	-6.304	0.007	chr2	46698529	46699379	CTCF	79.0	1.0	79	CTCF	497.0	494.505	497.0	850	2465	0
chr2_47069832_47070008	-1.678	-0.141	chr2	47069832	47070008	CTCF	16.0	5.0	16	CTCF	486.593	536.5	536.5	176	2468	0
chr2_47176551_47177075	-1.269	0.007	chr2	47176551	47177075	CTCF	94.0	39.0	94	CTCF	1206.0	1200.005	1206.0	524	2469	0
chr2_47402819_47403287	-1.078	-0.096	chr2	47402819	47403287	CTCF	19.0	9.0	19	CTCF	1034.065	1105.5	1105.5	468	2472	1
chr2_47768047_47768125	-1.106	-0.004	chr2	47768047	47768125	CTCF	226.0	105.0	226	CTCF	10952.005	10984.0	10984.0	78	2474	0
chr2_47782985_47783167	-1.862	-0.003	chr2	47782985	47783167	CTCF	40.0	11.0	40	CTCF	1474.003	1477.0	1477.0	182	2475	0
chr2_48111272_48111954	-1.441	0.0	chr2	48111272	48111954	CTCF	19.0	7.0	19	CTCF	10600.0	10598.003	10600.0	682	2476	0
chr2_48440668_48440784	-1.336	0.001	chr2	48440668	48440784	CTCF	53.0	21.0	53	CTCF	2014.0	2013.0	2014.0	116	2477	0
chr2_48600347_48600463	-1.1	0.0	chr2	48600347	48600463	CTCF	75.0	35.0	75	CTCF	6954.0	6953.007	6954.0	116	2478	0
chr2_49286251_49286269	3.087	2.615	chr2	49286251	49286269	CTCF	2.0	17.0	17	CTCF	1417.0	231.337	1417.0	18	2479	1
chr2_53515801_53516010	-1.807	-0.069	chr2	53515801	53516010	CTCF	21.0	6.0	21	CTCF	2377.298	2494.0	2494.0	209	2482	0
chr2_53786787_53787299	-1.354	0.006	chr2	53786787	53787299	CTCF	23.0	9.0	23	CTCF	1297.0	1292.004	1297.0	512	2483	0
chr2_53970858_53971334	-1.766	0.005	chr2	53970858	53971334	CTCF	17.0	5.0	17	CTCF	918.75	915.753	918.75	476	2484	0
chr2_54052931_54053140	-1.379	0.017	chr2	54052931	54053140	CTCF	26.0	10.0	26	CTCF	2272.0	2246.013	2272.0	209	2485	0
chr2_55619552_55620629	-1.244	-0.012	chr2	55619552	55620629	CTCF	45.0	19.0	45	CTCF	433.508	437.0	437.0	1077	2487	0
chr2_56130581_56130790	-1.295	0.011	chr2	56130581	56130790	CTCF	27.0	11.0	27	CTCF	5570.0	5526.006	5570.0	209	2488	0
chr2_62570029_62570499	-2.17	-0.01	chr2	62570029	62570499	CTCF	18.0	4.0	18	CTCF	892.507	898.5	898.5	470	2490	0
chr2_63424982_63425118	-1.037	-0.03	chr2	63424982	63425118	CTCF	117.0	57.0	117	CTCF	6204.017	6336.0	6336.0	136	2492	0
chr2_63993335_63993463	-5.285	-0.226	chr2	63993335	63993463	CTCF	39.0	1.0	39	CTCF	661.145	773.0	773.0	128	2493	0
chr2_67650948_67651030	-1.846	-0.003	chr2	67650948	67651030	CTCF	169.0	47.0	169	CTCF	6952.256	6965.5	6965.5	82	2495	0
chr2_68943590_68943760	-1.098	-0.016	chr2	68943590	68943760	CTCF	182.0	85.0	182	CTCF	8316.011	8406.0	8406.0	170	2498	0
chr2_70704901_70705110	-1.766	-0.24	chr2	70704901	70705110	CTCF	17.0	5.0	17	CTCF	1353.153	1598.0	1598.0	209	2501	0
chr2_70946934_70947148	-1.25	-0.007	chr2	70946934	70947148	CTCF	157.0	66.0	157	CTCF	7044.004	7076.0	7076.0	214	2503	0
chr2_71282669_71282701	-1.045	-0.05	chr2	71282669	71282701	CTCF	97.0	47.0	97	CTCF	3030.033	3136.0	3136.0	32	2505	1
chr2_7133636_7133738	-1.042	0.206	chr2	7133636	7133738	CTCF	70.0	34.0	70	CTCF	1487.875	1289.883	1487.875	102	2507	0
chr2_72917039_72917659	-1.848	-0.052	chr2	72917039	72917659	CTCF	18.0	5.0	18	CTCF	868.036	900.0	900.0	620	2508	0
chr2_73737247_73737509	-1.07	0.007	chr2	73737247	73737509	CTCF	21.0	10.0	21	CTCF	607.0	604.005	607.0	262	2512	0
chr2_74778374_74779008	-2.858	0.037	chr2	74778374	74779008	CTCF	58.0	8.0	58	CTCF	454.0	442.525	454.0	634	2516	0
chr2_75374438_75374694	-4.0	0.02	chr2	75374438	75374694	CTCF	16.0	1.0	16	CTCF	1143.0	1127.014	1143.0	256	2517	0
chr2_75464636_75465204	-1.193	0.0	chr2	75464636	75465204	CTCF	16.0	7.0	16	CTCF	4635.0	4635.0	4635.0	568	2519	0
chr2_75710633_75711089	-1.361	-0.081	chr2	75710633	75711089	CTCF	113.0	44.0	113	CTCF	3446.056	3646.0	3646.0	456	2523	0
chr2_80326368_80326432	-1.322	-0.155	chr2	80326368	80326432	CTCF	35.0	14.0	35	CTCF	2594.602	2889.0	2889.0	64	2527	0
chr2_84077636_84077724	-1.189	-0.134	chr2	84077636	84077724	CTCF	57.0	25.0	57	CTCF	3166.09	3473.5	3473.5	88	2528	0
chr2_8433508_8433776	-7.714	-2.147	chr2	8433508	8433776	CTCF	210.0	1.0	210	CTCF	479.524	2124.5	2124.5	268	2529	0
chr2_84858251_84858460	2.663	3.86	chr2	84858251	84858460	CTCF	3.0	19.0	19	CTCF	4296.0	295.931	4296.0	209	2530	0
chr2_85243829_85243895	-1.038	0.062	chr2	85243829	85243895	CTCF	152.0	74.0	152	CTCF	5549.0	5316.042	5549.0	66	2532	0
chr2_85273846_85274374	-1.585	-0.11	chr2	85273846	85274374	CTCF	45.0	15.0	45	CTCF	626.073	675.5	675.5	528	2533	0
chr2_85537828_85537882	-3.606	1.03	chr2	85537828	85537882	CTCF	207.0	17.0	207	CTCF	2138.75	1047.011	2138.75	54	2538	0
chr2_85827512_85827720	-1.222	-0.028	chr2	85827512	85827720	CTCF	77.0	33.0	77	CTCF	9772.024	9964.0	9964.0	208	2540	0
chr2_86194990_86195866	-1.379	-0.004	chr2	86194990	86195866	CTCF	39.0	15.0	39	CTCF	738.503	740.5	740.5	876	2543	0
chr2_88016388_88017142	-3.293	0.036	chr2	88016388	88017142	CTCF	49.0	5.0	49	CTCF	621.0	605.525	621.0	754	2547	0
chr2_88160044_88160136	-1.328	-0.049	chr2	88160044	88160136	CTCF	251.0	100.0	251	CTCF	8548.033	8846.0	8846.0	92	2548	0
chr2_88874181_88874381	-1.091	-0.04	chr2	88874181	88874381	CTCF	115.0	54.0	115	CTCF	7148.026	7350.0	7350.0	200	2549	0
chr2_88880382_88880894	-1.104	0.012	chr2	88880382	88880894	CTCF	86.0	40.0	86	CTCF	6812.0	6756.012	6812.0	512	2550	0
chr2_88950160_88950362	1.1	0.172	chr2	88950160	88950362	CTCF	14.0	30.0	30	CTCF	3116.0	2766.113	3116.0	202	2551	1
chr2_94208341_94208469	2.503	0.012	chr2	94208341	94208469	CTCF	3.0	17.0	17	CTCF	594.5	589.509	594.5	128	2553	0
chr2_95076818_95076962	-1.055	0.01	chr2	95076818	95076962	CTCF	239.0	115.0	239	CTCF	8984.0	8920.013	8984.0	144	2554	0
chr2_95345667_95345787	7.276	0.003	chr2	95345667	95345787	CTCF	1.0	155.0	155	CTCF	8596.0	8579.991	8596.0	120	2556	0
chr2_954461_954605	-1.322	-0.024	chr2	954461	954605	CTCF	30.0	12.0	30	CTCF	2943.017	2992.0	2992.0	144	2557	0
chr2_97589821_97590030	4.17	0.078	chr2	97589821	97590030	CTCF	1.0	18.0	18	CTCF	849.0	804.052	849.0	209	2561	0
chr2_9843320_9843626	2.0	0.344	chr2	9843320	9843626	CTCF	50.0	200.0	200	CTCF	1322.0	1041.712	1322.0	306	2563	0
chr2_99337126_99337430	-1.497	0.006	chr2	99337126	99337430	CTCF	127.0	45.0	127	CTCF	3597.0	3582.506	3597.0	304	2567	0
chr2_9984289_9984453	-1.268	-0.014	chr2	9984289	9984453	CTCF	118.0	49.0	118	CTCF	5948.007	6006.0	6006.0	164	2568	0
chr3_103991521_103991730	-1.144	-0.034	chr3	103991521	103991730	CTCF	42.0	19.0	42	CTCF	3573.018	3658.0	3658.0	209	2795	0
chr3_10508732_10508868	1.392	-0.076	chr3	10508732	10508868	CTCF	8.0	21.0	21	CTCF	1092.052	1151.0	1151.0	136	2797	0
chr3_110495708_110495822	5.426	0.154	chr3	110495708	110495822	CTCF	1.0	43.0	43	CTCF	1969.0	1769.102	1969.0	114	2800	0
chr3_117898751_117898960	-1.248	-0.036	chr3	117898751	117898960	CTCF	19.0	8.0	19	CTCF	1320.025	1353.5	1353.5	209	2806	0
chr3_120178001_120178210	-2.248	0.032	chr3	120178001	120178210	CTCF	19.0	4.0	19	CTCF	1271.0	1243.021	1271.0	209	2808	0
chr3_120183086_120183124	-1.245	-1.04	chr3	120183086	120183124	CTCF	64.0	27.0	64	CTCF	2309.514	4750.0	4750.0	38	2809	1
chr3_122660749_122660829	6.409	0.25	chr3	122660749	122660829	CTCF	1.0	85.0	85	CTCF	2755.0	2316.909	2755.0	80	2811	0
chr3_12287448_12288102	5.977	0.076	chr3	12287448	12288102	CTCF	1.0	63.0	63	CTCF	1445.5	1371.551	1445.5	654	2812	0
chr3_125698101_125698310	6.285	0.202	chr3	125698101	125698310	CTCF	1.0	78.0	78	CTCF	3433.0	2985.127	3433.0	209	2814	0
chr3_125766408_125766488	-7.585	-0.013	chr3	125766408	125766488	CTCF	192.0	1.0	192	CTCF	7660.011	7728.0	7728.0	80	2815	0
chr3_126083889_126084425	-3.011	-0.033	chr3	126083889	126084425	CTCF	137.0	17.0	137	CTCF	1285.023	1315.0	1315.0	536	2816	0
