variant_id	DIFF_LOG2_data1	DIFF_LOG2_data2	CHR	POS1	POS2	transcription_factor_data1	haplotype1_data1	haplotype2_data1	HMAX_data1	transcription_factor_data2	haplotype1_data2	haplotype2_data2	HMAX_data2	LENGTH	Unnamed: 0	btwn_lines
chr7_1875392_1875818	-5.858	0.022	chr7	1875392	1875818	CTCF	58.0	1.0	58	CTCF	4095.0	4033.017	4095.0	426	3911	0
chr7_1884011_1884420	4.755	-0.033	chr7	1884011	1884420	CTCF	1.0	27.0	27	CTCF	2114.522	2164.0	2164.0	409	3912	0
chr7_22559927_22560149	-5.044	-0.0	chr7	22559927	22560149	CTCF	33.0	1.0	33	CTCF	9313.999	9316.0	9316.0	222	3917	0
chr7_23545004_23545100	5.768	4.017	chr7	23545004	23545100	CTCF	4.0	218.0	218	CTCF	6816.0	420.938	6816.0	96	3921	0
chr7_32846742_32846918	7.16	1.755	chr7	32846742	32846918	CTCF	1.0	143.0	143	CTCF	10560.0	3129.203	10560.0	176	3948	0
chr7_34927891_34928519	-4.17	0.038	chr7	34927891	34928519	CTCF	36.0	2.0	36	CTCF	1848.0	1800.526	1848.0	628	3954	0
chr7_3897477_3897705	-5.426	-0.038	chr7	3897477	3897705	CTCF	43.0	1.0	43	CTCF	5154.029	5291.0	5291.0	228	3959	0
chr7_4815681_4815890	4.841	2.17	chr7	4815681	4815890	CTCF	3.0	86.0	86	CTCF	2404.0	534.278	2404.0	209	3982	0
chr7_51001064_51001338	3.644	-0.005	chr7	51001064	51001338	CTCF	2.0	25.0	25	CTCF	301.503	302.5	302.5	274	3986	0
chr7_5302601_5302810	3.644	0.072	chr7	5302601	5302810	CTCF	2.0	25.0	25	CTCF	1706.0	1622.548	1706.0	209	3990	0
chr7_5856573_5856739	-6.185	0.011	chr7	5856573	5856739	CTCF	291.0	4.0	291	CTCF	9264.0	9192.008	9264.0	166	3999	0
chr7_6659485_6659853	-3.369	-0.276	chr7	6659485	6659853	CTCF	31.0	3.0	31	CTCF	689.674	835.0	835.0	368	4007	0
chr7_76166404_76167034	-3.17	-0.023	chr7	76166404	76167034	CTCF	27.0	3.0	27	CTCF	614.516	624.5	624.5	630	4019	0
chr7_95684141_95684350	-3.248	-1.103	chr7	95684141	95684350	CTCF	57.0	6.0	57	CTCF	2035.535	4371.0	4371.0	209	4046	0
chr7_98013534_98013680	-6.222	-0.033	chr7	98013534	98013680	CTCF	224.0	3.0	224	CTCF	8245.021	8437.0	8437.0	146	4056	0
chr8_102653727_102654379	-4.858	-0.005	chr8	102653727	102654379	CTCF	29.0	1.0	29	CTCF	938.504	942.0	942.0	652	4069	0
chr8_121176661_121176870	-4.17	-1.61	chr8	121176661	121176870	CTCF	18.0	1.0	18	CTCF	215.422	657.75	657.75	209	4095	0
chr8_125505551_125505760	-5.728	-2.834	chr8	125505551	125505760	CTCF	53.0	1.0	53	CTCF	330.86	2360.0	2360.0	209	4108	0
chr8_12659496_12659574	4.883	0.057	chr8	12659496	12659574	CTCF	4.0	118.0	118	CTCF	6856.0	6592.042	6856.0	78	4110	0
chr8_12665354_12665916	-5.209	0.007	chr8	12665354	12665916	CTCF	37.0	1.0	37	CTCF	1241.0	1235.005	1241.0	562	4111	0
chr8_140598881_140599090	-3.524	-1.229	chr8	140598881	140599090	CTCF	23.0	2.0	23	CTCF	365.073	856.0	856.0	209	4133	0
chr8_143461428_143462266	4.833	1.552	chr8	143461428	143462266	CTCF	4.0	114.0	114	CTCF	1053.25	359.159	1053.25	838	4145	0
chr8_28633823_28633967	5.624	3.505	chr8	28633823	28633967	CTCF	3.0	148.0	148	CTCF	5705.0	502.662	5705.0	144	4184	0
chr8_308132_308844	-4.392	0.187	chr8	308132	308844	CTCF	21.0	1.0	21	CTCF	772.562	678.497	772.5625	712	4188	0
chr8_39995776_39995932	-3.233	0.04	chr8	39995776	39995932	CTCF	94.0	10.0	94	CTCF	8574.0	8338.028	8574.0	156	4203	0
chr8_41390021_41390079	-3.358	-2.645	chr8	41390021	41390079	CTCF	41.0	4.0	41	CTCF	396.465	2480.25	2480.25	58	4207	1
chr8_41651625_41651707	7.15	3.839	chr8	41651625	41651707	CTCF	1.0	142.0	142	CTCF	7618.0	532.43	7618.0	82	4211	0
chr8_41828406_41829232	3.755	-0.014	chr8	41828406	41829232	CTCF	4.0	54.0	54	CTCF	4541.01	4586.0	4586.0	826	4212	0
chr8_63063876_63064018	-5.615	-0.104	chr8	63063876	63064018	CTCF	49.0	1.0	49	CTCF	2391.82	2569.75	2569.75	142	4226	0
chr8_70701152_70701249	4.807	0.412	chr8	70701152	70701249	CTCF	2.0	56.0	56	CTCF	1105.0	830.748	1105.0	97	4237	0
chr8_71060484_71060516	-4.459	-3.224	chr8	71060484	71060516	CTCF	22.0	1.0	22	CTCF	332.643	3109.0	3109.0	32	4238	0
chr8_90610631_90610840	-4.087	0.003	chr8	90610631	90610840	CTCF	17.0	1.0	17	CTCF	219.0	218.502	219.0	209	4256	0
chr9_105921516_105921554	-5.426	-2.261	chr9	105921516	105921554	CTCF	43.0	1.0	43	CTCF	324.291	1554.5	1554.5	38	4272	0
chr9_113112246_113113056	-4.443	-0.011	chr9	113112246	113113056	CTCF	87.0	4.0	87	CTCF	1051.007	1059.0	1059.0	810	4280	0
chr9_115591570_115591940	7.098	2.702	chr9	115591570	115591940	CTCF	1.0	137.0	137	CTCF	6928.0	1064.846	6928.0	370	4289	0
chr9_120755885_120756121	-7.248	-0.01	chr9	120755885	120756121	CTCF	152.0	1.0	152	CTCF	8328.005	8388.0	8388.0	236	4293	0
chr9_127348124_127348646	5.267	2.557	chr9	127348124	127348646	CTCF	2.0	77.0	77	CTCF	1658.5	281.83	1658.5	522	4311	0
chr9_129437091_129437405	-5.248	0.18	chr9	129437091	129437405	CTCF	38.0	1.0	38	CTCF	942.0	831.617	942.0	314	4319	0
chr9_129568669_129568989	-4.858	-0.004	chr9	129568669	129568989	CTCF	29.0	1.0	29	CTCF	1306.003	1310.0	1310.0	320	4321	0
chr9_136766181_136766803	-3.386	0.036	chr9	136766181	136766803	CTCF	230.0	22.0	230	CTCF	898.0	876.025	898.0	622	4353	0
chr9_137118581_137119091	4.7	0.004	chr9	137118581	137119091	CTCF	1.0	26.0	26	CTCF	2441.0	2435.002	2441.0	510	4361	0
chr9_14068836_14068950	3.841	0.121	chr9	14068836	14068950	CTCF	3.0	43.0	43	CTCF	1321.75	1215.58	1321.75	114	4365	0
chr9_17531744_17531886	-5.426	0.007	chr9	17531744	17531886	CTCF	43.0	1.0	43	CTCF	6212.0	6184.009	6212.0	142	4376	0
chr9_21195257_21195385	5.728	0.11	chr9	21195257	21195385	CTCF	1.0	53.0	53	CTCF	4966.0	4601.072	4966.0	128	4383	0
chr9_3135071_3135480	-3.459	-2.663	chr9	3135071	3135480	CTCF	33.0	3.0	33	CTCF	319.842	2025.75	2025.75	409	4392	1
chr9_35096036_35096640	-6.044	-0.011	chr9	35096036	35096640	CTCF	66.0	1.0	66	CTCF	3511.008	3537.0	3537.0	604	4405	0
chr9_35161805_35162119	4.0	-0.302	chr9	35161805	35162119	CTCF	1.0	16.0	16	CTCF	625.689	771.5	771.5	314	4406	0
chr9_83817265_83818105	3.322	0.069	chr9	83817265	83818105	CTCF	2.0	20.0	20	CTCF	1397.0	1332.048	1397.0	840	4447	0
chr10_100562138_100562240	-8.34	-0.261	chr10	100562138	100562240	CTCF	324.0	1.0	324	CTCF	10818.163	12962.0	12962.0	102	429	0
chr10_110567083_110567879	4.585	-0.015	chr10	110567083	110567879	CTCF	1.0	24.0	24	CTCF	341.76	345.25	345.25	796	447	0
chr10_112344361_112344570	5.524	2.29	chr10	112344361	112344570	CTCF	1.0	46.0	46	CTCF	1955.0	399.796	1955.0	209	453	0
chr10_112614171_112614380	-5.555	-3.578	chr10	112614171	112614380	CTCF	47.0	1.0	47	CTCF	266.916	3188.0	3188.0	209	454	0
chr10_12902228_12902368	5.658	-0.101	chr10	12902228	12902368	CTCF	2.0	101.0	101	CTCF	6416.071	6880.0	6880.0	140	491	0
chr10_14991479_14991617	6.615	0.005	chr10	14991479	14991617	CTCF	1.0	98.0	98	CTCF	5852.0	5831.001	5852.0	138	508	0
chr10_16777544_16777678	-6.19	-0.025	chr10	16777544	16777678	CTCF	73.0	1.0	73	CTCF	5998.521	6102.5	6102.5	134	513	0
chr10_31320812_31320988	-4.248	-0.073	chr10	31320812	31320988	CTCF	19.0	1.0	19	CTCF	1133.049	1192.0	1192.0	176	541	0
chr10_38402726_38403306	4.248	-0.04	chr10	38402726	38403306	CTCF	1.0	19.0	19	CTCF	1377.027	1416.0	1416.0	580	549	0
chr10_42866787_42866959	5.812	0.052	chr10	42866787	42866959	CTCF	5.0	281.0	281	CTCF	9620.0	9280.042	9620.0	172	552	0
chr10_50660171_50660380	-7.768	0.131	chr10	50660171	50660380	CTCF	218.0	1.0	218	CTCF	5732.0	5236.084	5732.0	209	568	0
chr10_58484694_58484742	-4.087	-0.049	chr10	58484694	58484742	CTCF	17.0	1.0	17	CTCF	207.784	215.0	215.0	48	583	0
chr10_5959718_5959798	3.322	-0.036	chr10	5959718	5959798	CTCF	9.0	90.0	90	CTCF	993.025	1018.0	1018.0	80	587	0
chr10_66362658_66362853	-3.954	-2.232	chr10	66362658	66362853	CTCF	31.0	2.0	31	CTCF	160.412	753.5	753.5	195	597	0
chr10_70233371_70233589	-4.392	0.056	chr10	70233371	70233589	CTCF	21.0	1.0	21	CTCF	1226.0	1179.038	1226.0	218	608	0
chr10_78029009_78029877	-7.34	0.002	chr10	78029009	78029877	CTCF	162.0	1.0	162	CTCF	911.0	910.001	911.0	868	624	0
chr10_80029111_80029520	3.807	1.164	chr10	80029111	80029520	CTCF	4.0	56.0	56	CTCF	819.0	365.554	819.0	409	631	0
chr10_84126023_84126167	3.209	0.035	chr10	84126023	84126167	CTCF	4.0	37.0	37	CTCF	2579.25	2517.274	2579.25	144	635	0
chr10_86644589_86644631	-6.392	0.597	chr10	86644589	86644631	CTCF	84.0	1.0	84	CTCF	4627.25	3058.588	4627.25	42	637	0
chr10_88880090_88881192	5.426	-0.005	chr10	88880090	88881192	CTCF	1.0	43.0	43	CTCF	701.504	704.0	704.0	1102	640	0
chr10_90970481_90970499	5.585	2.839	chr10	90970481	90970499	CTCF	1.0	48.0	48	CTCF	2161.0	302.11	2161.0	18	642	0
chr10_93541861_93542695	4.459	0.007	chr10	93541861	93542695	CTCF	1.0	22.0	22	CTCF	1397.0	1390.006	1397.0	834	650	0
chr10_96513795_96514203	-3.97	0.006	chr10	96513795	96514203	CTCF	47.0	3.0	47	CTCF	7960.0	7927.999	7960.0	408	654	0
chr11_102831521_102831601	-6.15	-0.06	chr11	102831521	102831601	CTCF	213.0	3.0	213	CTCF	4634.791	4832.5	4832.5	80	668	0
chr11_117098488_117098676	-3.301	-1.54	chr11	117098488	117098676	CTCF	138.0	14.0	138	CTCF	856.906	2492.25	2492.25	188	687	0
chr11_134868595_134869023	-4.248	-0.011	chr11	134868595	134869023	CTCF	38.0	2.0	38	CTCF	7163.01	7216.0	7216.0	428	729	0
chr11_44775546_44775624	-5.585	0.001	chr11	44775546	44775624	CTCF	96.0	2.0	96	CTCF	6105.0	6099.994	6105.0	78	731	0
chr11_65266281_65266490	-3.668	0.031	chr11	65266281	65266490	CTCF	89.0	7.0	89	CTCF	2325.0	2276.021	2325.0	209	750	0
chr11_65810224_65810306	-5.15	-0.001	chr11	65810224	65810306	CTCF	71.0	2.0	71	CTCF	2945.999	2948.0	2948.0	82	754	0
chr11_71062261_71062470	-3.807	-2.11	chr11	71062261	71062470	CTCF	28.0	2.0	28	CTCF	316.018	1364.0	1364.0	209	769	0
chr11_71534812_71534909	-4.248	0.08	chr11	71534812	71534909	CTCF	19.0	1.0	19	CTCF	499.125	472.179	499.125	97	771	0
chr11_71563594_71563768	-3.924	-0.047	chr11	71563594	71563768	CTCF	425.0	28.0	425	CTCF	4621.031	4774.0	4774.0	174	772	0
chr11_73598046_73598736	4.7	0.005	chr11	73598046	73598736	CTCF	1.0	26.0	26	CTCF	1775.0	1769.003	1775.0	690	777	0
chr11_89098011_89098319	-5.129	-0.002	chr11	89098011	89098319	CTCF	35.0	1.0	35	CTCF	7986.005	7995.0	7995.0	308	800	0
chr11_94237728_94237866	6.459	0.004	chr11	94237728	94237866	CTCF	1.0	88.0	88	CTCF	873.125	870.628	873.125	138	802	0
chr12_117048271_117048480	-4.0	-0.035	chr12	117048271	117048480	CTCF	16.0	1.0	16	CTCF	963.024	987.0	987.0	209	837	0
chr12_120335597_120335693	-6.895	-0.006	chr12	120335597	120335693	CTCF	238.0	2.0	238	CTCF	7636.003	7666.0	7666.0	96	844	0
chr12_121916801_121917010	-3.536	-2.185	chr12	121916801	121917010	CTCF	58.0	5.0	58	CTCF	837.78	3809.5	3809.5	209	850	0
chr12_123972695_123973325	5.807	0.047	chr12	123972695	123973325	CTCF	2.0	112.0	112	CTCF	1661.5	1608.532	1661.5	630	854	0
chr12_13024354_13024370	4.415	3.7	chr12	13024354	13024370	CTCF	3.0	64.0	64	CTCF	3637.5	279.923	3637.5	16	864	1
chr12_131438921_131439130	3.544	-0.063	chr12	131438921	131439130	CTCF	3.0	35.0	35	CTCF	1241.042	1296.0	1296.0	209	866	0
chr12_1796162_1796328	4.962	0.009	chr12	1796162	1796328	CTCF	6.0	187.0	187	CTCF	9880.0	9816.008	9880.0	166	879	0
chr12_1800783_1800879	4.312	1.144	chr12	1800783	1800879	CTCF	7.0	139.0	139	CTCF	5752.0	2602.549	5752.0	96	881	0
chr12_25386089_25386557	4.755	0.031	chr12	25386089	25386557	CTCF	1.0	27.0	27	CTCF	1656.0	1621.021	1656.0	468	890	0
chr12_30851069_30851663	5.0	0.013	chr12	30851069	30851663	CTCF	1.0	32.0	32	CTCF	2838.0	2812.011	2838.0	594	901	0
chr12_3992220_3992500	3.115	0.267	chr12	3992220	3992500	CTCF	3.0	26.0	26	CTCF	550.0	457.169	550.0	280	909	0
chr12_41685073_41685341	5.524	3.867	chr12	41685073	41685341	CTCF	1.0	46.0	46	CTCF	2043.5	140.056	2043.5	268	912	0
chr12_52252081_52253079	-3.644	-0.052	chr12	52252081	52253079	CTCF	25.0	2.0	25	CTCF	2518.036	2610.0	2610.0	998	935	0
chr12_8231460_8232062	4.17	0.026	chr12	8231460	8232062	CTCF	1.0	18.0	18	CTCF	873.5	858.018	873.5	602	985	0
chr12_8390659_8390677	7.937	-0.043	chr12	8390659	8390677	CTCF	1.0	245.0	245	CTCF	7416.023	7638.0	7638.0	18	986	0
chr12_9319349_9319457	5.755	-0.03	chr12	9319349	9319457	CTCF	1.0	54.0	54	CTCF	4063.019	4149.0	4149.0	108	993	0
chr13_110644869_110645361	4.392	-0.009	chr13	110644869	110645361	CTCF	1.0	21.0	21	CTCF	4168.004	4194.0	4194.0	492	1020	0
chr13_110925316_110925494	5.585	0.005	chr13	110925316	110925494	CTCF	1.0	48.0	48	CTCF	4769.0	4754.005	4769.0	178	1022	0
chr13_112893661_112894621	-5.248	-0.015	chr13	112893661	112894621	CTCF	38.0	1.0	38	CTCF	1133.01	1145.0	1145.0	960	1029	0
chr13_112941771_112941980	3.17	-0.211	chr13	112941771	112941980	CTCF	6.0	54.0	54	CTCF	2410.135	2790.5	2790.5	209	1031	0
chr13_19633498_19633640	-4.585	0.011	chr13	19633498	19633640	CTCF	24.0	1.0	24	CTCF	1072.0	1064.008	1072.0	142	1034	0
chr13_22944561_22944770	-4.17	-0.039	chr13	22944561	22944770	CTCF	18.0	1.0	18	CTCF	1437.027	1476.0	1476.0	209	1040	0
chr13_24371401_24371610	-3.322	-1.001	chr13	24371401	24371610	CTCF	20.0	2.0	20	CTCF	514.5	1029.5	1029.5	209	1045	0
chr13_40863741_40863950	-3.059	0.044	chr13	40863741	40863950	CTCF	25.0	3.0	25	CTCF	515.375	499.78	515.375	209	1074	0
chr13_51222027_51222623	4.392	0.393	chr13	51222027	51222623	CTCF	1.0	21.0	21	CTCF	1274.75	970.738	1274.75	596	1091	0
chr13_74215604_74215652	-4.17	-3.262	chr13	74215604	74215652	CTCF	72.0	4.0	72	CTCF	223.068	2139.719	2139.7188	48	1101	1
chr13_87259634_87259716	-4.807	0.064	chr13	87259634	87259716	CTCF	28.0	1.0	28	CTCF	3141.5	3005.041	3141.5	82	1109	0
chr13_95226301_95227110	4.087	0.012	chr13	95226301	95227110	CTCF	2.0	34.0	34	CTCF	124.75	123.758	124.75	809	1115	0
chr14_106349101_106349310	-4.23	-0.173	chr14	106349101	106349310	CTCF	319.0	17.0	319	CTCF	3728.111	4203.75	4203.75	209	1127	0
chr14_49598592_49599262	4.644	-0.071	chr14	49598592	49599262	CTCF	1.0	25.0	25	CTCF	1504.048	1580.0	1580.0	670	1188	0
chr14_86791001_86791210	4.307	-0.118	chr14	86791001	86791210	CTCF	5.0	99.0	99	CTCF	2063.078	2238.5	2238.5	209	1189	0
chr15_39976713_39976869	4.392	0.034	chr15	39976713	39976869	CTCF	4.0	84.0	84	CTCF	3113.0	3041.023	3113.0	156	1223	0
chr15_45118101_45118377	-6.672	-0.014	chr15	45118101	45118377	CTCF	102.0	1.0	102	CTCF	5300.009	5350.0	5350.0	276	1235	0
chr15_45166861_45167789	-6.781	0.126	chr15	45166861	45167789	CTCF	110.0	1.0	110	CTCF	1259.0	1154.083	1259.0	928	1236	0
chr15_46502804_46502926	4.755	2.67	chr15	46502804	46502926	CTCF	1.0	27.0	27	CTCF	946.75	148.718	946.75	122	1239	0
chr15_57372350_57372424	3.187	1.913	chr15	57372350	57372424	CTCF	19.0	173.0	173	CTCF	6982.0	1853.735	6982.0	74	1254	0
chr15_66152031_66152151	5.459	3.358	chr15	66152031	66152151	CTCF	1.0	44.0	44	CTCF	3470.0	338.402	3470.0	120	1268	0
chr15_75758392_75758632	5.555	0.019	chr15	75758392	75758632	CTCF	1.0	47.0	47	CTCF	2491.0	2459.014	2491.0	240	1289	0
chr15_76057550_76057700	3.342	0.025	chr15	76057550	76057700	CTCF	7.0	71.0	71	CTCF	6172.0	6066.014	6172.0	150	1290	0
chr15_77118900_77119090	-4.833	-0.025	chr15	77118900	77119090	CTCF	57.0	2.0	57	CTCF	6363.022	6474.0	6474.0	190	1293	0
chr15_77910508_77911030	8.721	0.03	chr15	77910508	77911030	CTCF	1.0	422.0	422	CTCF	6034.0	5910.022	6034.0	522	1295	0
chr15_77944471_77944680	3.97	0.017	chr15	77944471	77944680	CTCF	3.0	47.0	47	CTCF	1924.0	1901.011	1924.0	209	1296	0
chr15_78738277_78738379	5.799	0.016	chr15	78738277	78738379	CTCF	3.0	167.0	167	CTCF	6124.0	6056.01	6124.0	102	1300	0
chr15_78751158_78751292	7.271	0.088	chr15	78751158	78751292	CTCF	2.0	309.0	309	CTCF	8999.0	8466.067	8999.0	134	1301	0
chr15_79296451_79296860	-3.858	-1.015	chr15	79296451	79296860	CTCF	29.0	2.0	29	CTCF	171.193	346.0	346.0	409	1303	0
chr15_83248553_83248657	5.555	0.0	chr15	83248553	83248657	CTCF	1.0	47.0	47	CTCF	8516.0	8516.0	8516.0	104	1313	0
chr15_85251006_85251495	-5.077	0.231	chr15	85251006	85251495	CTCF	135.0	4.0	135	CTCF	4172.75	3554.401	4172.75	489	1317	0
chr15_89411465_89411921	3.026	0.022	chr15	89411465	89411921	CTCF	7.0	57.0	57	CTCF	6344.0	6250.011	6344.0	456	1323	0
chr15_90157862_90158436	-7.0	0.031	chr15	90157862	90158436	CTCF	128.0	1.0	128	CTCF	4432.0	4337.023	4432.0	574	1325	0
chr15_90301318_90301456	-5.375	-0.027	chr15	90301318	90301456	CTCF	166.0	4.0	166	CTCF	7408.021	7548.0	7548.0	138	1328	0
chr16_10031623_10031837	-3.202	-1.452	chr16	10031623	10031837	CTCF	46.0	5.0	46	CTCF	823.635	2254.0	2254.0	214	1351	0
chr16_11326771_11327180	-6.087	-0.063	chr16	11326771	11327180	CTCF	68.0	1.0	68	CTCF	241.918	252.75	252.75	409	1364	0
chr16_13904931_13905140	6.426	-0.039	chr16	13904931	13905140	CTCF	1.0	86.0	86	CTCF	4828.031	4959.0	4959.0	209	1381	0
chr16_14974880_14975298	-5.209	0.013	chr16	14974880	14975298	CTCF	37.0	1.0	37	CTCF	683.0	677.009	683.0	418	1385	0
chr16_15022180_15022526	-5.615	0.003	chr16	15022180	15022526	CTCF	49.0	1.0	49	CTCF	1624.5	1621.002	1624.5	346	1386	0
chr16_15154760_15154920	-3.248	0.076	chr16	15154760	15154920	CTCF	19.0	2.0	19	CTCF	404.688	383.957	404.6875	160	1387	0
chr16_2027581_2027790	-6.931	0.073	chr16	2027581	2027790	CTCF	122.0	1.0	122	CTCF	2015.0	1915.049	2015.0	209	1397	0
chr16_20547021_20547230	-5.285	-0.229	chr16	20547021	20547230	CTCF	39.0	1.0	39	CTCF	265.647	311.25	311.25	209	1399	0
chr16_21301342_21302028	-4.0	0.003	chr16	21301342	21302028	CTCF	16.0	1.0	16	CTCF	1602.0	1599.002	1602.0	686	1405	0
chr16_21509651_21509860	-5.285	-0.007	chr16	21509651	21509860	CTCF	39.0	1.0	39	CTCF	881.005	885.0	885.0	209	1406	0
chr16_23510425_23510561	-4.415	-0.043	chr16	23510425	23510561	CTCF	128.0	6.0	128	CTCF	1152.029	1187.0	1187.0	136	1414	0
chr16_28000051_28000260	-3.503	-1.885	chr16	28000051	28000260	CTCF	34.0	3.0	34	CTCF	385.729	1425.0	1425.0	209	1419	0
chr16_29179386_29179954	-6.508	-0.002	chr16	29179386	29179954	CTCF	91.0	1.0	91	CTCF	577.752	578.75	578.75	568	1425	0
chr16_29594961_29595681	4.0	-0.024	chr16	29594961	29595681	CTCF	1.0	16.0	16	CTCF	446.517	454.0	454.0	720	1426	0
chr16_4650434_4650980	-7.755	0.106	chr16	4650434	4650980	CTCF	216.0	1.0	216	CTCF	1877.0	1744.07	1877.0	546	1444	0
chr16_50265350_50265444	-5.186	-0.027	chr16	50265350	50265444	CTCF	182.0	5.0	182	CTCF	4210.018	4290.0	4290.0	94	1452	0
chr16_5239608_5239796	-4.728	0.084	chr16	5239608	5239796	CTCF	106.0	4.0	106	CTCF	6714.0	6334.053	6714.0	188	1458	0
chr16_6573691_6573900	3.409	2.755	chr16	6573691	6573900	CTCF	8.0	85.0	85	CTCF	3717.75	550.602	3717.75	209	1474	1
chr16_69754932_69755108	-3.556	0.005	chr16	69754932	69755108	CTCF	247.0	21.0	247	CTCF	8824.0	8791.994	8824.0	176	1485	0
chr16_70018395_70018615	5.129	0.041	chr16	70018395	70018615	CTCF	1.0	35.0	35	CTCF	2824.0	2744.028	2824.0	220	1487	0
chr16_70623031_70623089	-5.358	-3.333	chr16	70623031	70623089	CTCF	41.0	1.0	41	CTCF	195.901	1974.0	1974.0	58	1490	0
chr16_75424631_75424840	4.585	-0.158	chr16	75424631	75424840	CTCF	1.0	24.0	24	CTCF	1025.104	1144.0	1144.0	209	1500	0
chr16_78060486_78060524	-5.129	-2.312	chr16	78060486	78060524	CTCF	35.0	1.0	35	CTCF	287.549	1428.0	1428.0	38	1507	0
chr16_7822611_7822820	-3.624	-0.253	chr16	7822611	7822820	CTCF	37.0	3.0	37	CTCF	824.661	982.5	982.5	209	1510	0
chr16_83996971_83997180	-4.248	-2.266	chr16	83996971	83997180	CTCF	38.0	2.0	38	CTCF	342.042	1645.0	1645.0	209	1527	0
chr16_84333111_84333320	-4.209	-1.77	chr16	84333111	84333320	CTCF	37.0	2.0	37	CTCF	328.207	1119.25	1119.25	209	1533	0
chr16_87496311_87496520	-5.781	0.04	chr16	87496311	87496520	CTCF	55.0	1.0	55	CTCF	1876.0	1825.026	1876.0	209	1555	0
chr16_87678735_87678895	3.503	2.547	chr16	87678735	87678895	CTCF	9.0	102.0	102	CTCF	3826.0	654.829	3826.0	160	1559	1
chr16_87930684_87930766	-5.728	-0.018	chr16	87930684	87930766	CTCF	53.0	1.0	53	CTCF	3741.016	3789.0	3789.0	82	1561	0
chr16_88541241_88541450	4.392	0.891	chr16	88541241	88541450	CTCF	1.0	21.0	21	CTCF	920.0	495.961	920.0	209	1565	0
chr16_89184431_89184640	-3.907	-1.249	chr16	89184431	89184640	CTCF	90.0	6.0	90	CTCF	907.58	2157.0	2157.0	209	1574	0
chr17_13597771_13598173	-4.954	0.039	chr17	13597771	13598173	CTCF	31.0	1.0	31	CTCF	4831.0	4701.024	4831.0	402	1589	0
chr17_15699531_15699729	5.209	0.057	chr17	15699531	15699729	CTCF	1.0	37.0	37	CTCF	853.5	820.539	853.5	198	1594	0
chr17_39872817_39872983	-5.492	-4.044	chr17	39872817	39872983	CTCF	45.0	1.0	45	CTCF	117.502	1938.25	1938.25	166	1610	0
chr17_41772664_41773170	-4.524	0.006	chr17	41772664	41773170	CTCF	23.0	1.0	23	CTCF	1007.0	1003.004	1007.0	506	1616	0
chr17_44628411_44628620	-3.858	-0.335	chr17	44628411	44628620	CTCF	29.0	2.0	29	CTCF	644.207	812.5	812.5	209	1623	0
chr17_45971731_45972140	5.492	-0.014	chr17	45971731	45972140	CTCF	1.0	45.0	45	CTCF	1651.01	1667.0	1667.0	409	1632	0
chr17_47843131_47843340	8.276	0.09	chr17	47843131	47843340	CTCF	1.0	310.0	310	CTCF	8120.0	7628.062	8120.0	209	1635	0
chr17_49968398_49969252	4.392	0.074	chr17	49968398	49969252	CTCF	1.0	21.0	21	CTCF	777.5	738.8	777.5	854	1647	0
chr17_51535971_51536063	-6.19	-4.466	chr17	51535971	51536063	CTCF	146.0	2.0	146	CTCF	266.955	5898.0	5898.0	92	1658	0
chr17_58447459_58447835	-5.524	-0.021	chr17	58447459	58447835	CTCF	46.0	1.0	46	CTCF	4547.015	4614.0	4614.0	376	1671	0
chr17_63866256_63867166	-5.781	0.001	chr17	63866256	63867166	CTCF	55.0	1.0	55	CTCF	4858.0	4854.0	4858.0	910	1677	0
chr17_75012190_75013092	-7.295	0.003	chr17	75012190	75013092	CTCF	157.0	1.0	157	CTCF	1109.0	1107.001	1109.0	902	1720	0
chr17_75524864_75525902	-5.585	0.001	chr17	75524864	75525902	CTCF	48.0	1.0	48	CTCF	2752.0	2751.001	2752.0	1038	1725	0
chr17_78014022_78014072	4.615	2.883	chr17	78014022	78014072	CTCF	4.0	98.0	98	CTCF	6356.0	861.864	6356.0	50	1738	0
chr17_79042529_79042561	-4.649	-2.077	chr17	79042529	79042561	CTCF	301.0	12.0	301	CTCF	1735.262	7324.0	7324.0	32	1751	0
chr17_79938951_79938969	-3.7	0.022	chr17	79938951	79938969	CTCF	78.0	6.0	78	CTCF	673.0	663.015	673.0	18	1755	0
chr17_8435604_8436020	3.322	-0.008	chr17	8435604	8436020	CTCF	2.0	20.0	20	CTCF	519.006	522.0	522.0	416	1795	0
chr18_10304767_10304883	-4.087	-2.942	chr18	10304767	10304883	CTCF	17.0	1.0	17	CTCF	290.87	2236.0	2236.0	116	1800	0
chr18_30081221_30081430	3.807	3.097	chr18	30081221	30081430	CTCF	2.0	28.0	28	CTCF	1400.125	163.633	1400.125	209	1815	1
chr18_32139511_32140320	3.755	-0.004	chr18	32139511	32140320	CTCF	2.0	27.0	27	CTCF	194.752	195.25	195.25	809	1820	0
chr18_50449481_50449690	-4.17	-0.255	chr18	50449481	50449690	CTCF	18.0	1.0	18	CTCF	1208.662	1442.5	1442.5	209	1849	0
chr18_7568503_7568791	-6.672	-0.001	chr18	7568503	7568791	CTCF	102.0	1.0	102	CTCF	3848.002	3852.0	3852.0	288	1892	0
chr18_8359252_8359349	-3.17	-0.909	chr18	8359252	8359349	CTCF	18.0	2.0	18	CTCF	254.968	478.75	478.75	97	1904	0
