variant_id	DIFF_LOG2_data1	DIFF_LOG2_data2	CHR	POS1	POS2	transcription_factor_data1	haplotype1_data1	haplotype2_data1	HMAX_data1	transcription_factor_data2	haplotype1_data2	haplotype2_data2	HMAX_data2	LENGTH	Unnamed: 0	btwn_lines	GENOME	prediction_quality
chr1_89804831_89804871	-0.052	0.002	chr1	89804831	89804871	CTCF_ENCSR000DRZ	28.0	27.0	28	CTCF	10607.0	10594.008	10607.0	40	83	1	GM12878	good
chr1_89804831_89804871	-0.202	0.002	chr1	89804831	89804871	CTCF_ENCSR000AKB	23.0	20.0	23	CTCF	10607.0	10594.008	10607.0	40	51	0	GM12878	bad
chr1_89804831_89804871	0.096	0.002	chr1	89804831	89804871	CTCF_ENCSR000DKV	29.0	31.0	31	CTCF	10607.0	10594.008	10607.0	40	118	0	GM12878	bad
chr1_89804831_89804871	-0.052	0.002	chr1	89804831	89804871	CTCF_ENCSR000DRZ	28.0	27.0	28	CTCF	10607.0	10594.008	10607.0	40	83	0	GM12878	bad
chr1_90800451_90800660	1.503	0.011	chr1	90800451	90800660	CTCF	6.0	17.0	17	CTCF	1173.5	1164.508	1173.5	209	404	0	HepG2	bad
chr1_90851625_90851743	0.832	0.252	chr1	90851625	90851743	CTCF	41.0	73.0	73	CTCF	6492.0	5452.161	6492.0	118	405	1	HepG2	good
chr1_91164941_91166517	-0.556	0.002	chr1	91164941	91166517	CTCF	50.0	34.0	50	CTCF	819.0	818.001	819.0	1576	406	1	HepG2	good
chr1_91164941_91166517	-0.556	0.002	chr1	91164941	91166517	CTCF	50.0	34.0	50	CTCF	819.0	818.001	819.0	1576	406	0	HepG2	bad
chr1_912951_913360	-0.621	-0.01	chr1	912951	913360	CTCF	20.0	13.0	20	CTCF	2416.007	2432.0	2432.0	409	407	1	HepG2	good
chr1_912951_913360	-0.621	-0.01	chr1	912951	913360	CTCF	20.0	13.0	20	CTCF	2416.007	2432.0	2432.0	409	407	0	HepG2	bad
chr1_91617581_91617790	0.236	-0.122	chr1	91617581	91617790	CTCF	73.0	86.0	86	CTCF	4537.081	4939.0	4939.0	209	410	1	HepG2	good
chr1_9267131_9267351	0.778	-0.012	chr1	9267131	9267351	CTCF	98.0	168.0	168	CTCF	8261.006	8332.0	8332.0	220	411	1	HepG2	good
chr1_9267131_9267351	0.778	-0.012	chr1	9267131	9267351	CTCF	98.0	168.0	168	CTCF	8261.006	8332.0	8332.0	220	411	0	HepG2	bad
chr1_9267242_9267302	0.241	-0.064	chr1	9267242	9267302	CTCF_ENCSR000DKV	22.0	26.0	26	CTCF	12003.04	12544.0	12544.0	60	119	1	GM12878	good
chr1_9267242_9267302	0.396	-0.064	chr1	9267242	9267302	CTCF_ENCSR000DRZ	19.0	25.0	25	CTCF	12003.04	12544.0	12544.0	60	84	1	GM12878	good
chr1_9267242_9267302	0.241	-0.064	chr1	9267242	9267302	CTCF_ENCSR000DKV	22.0	26.0	26	CTCF	12003.04	12544.0	12544.0	60	119	0	GM12878	bad
chr1_9267242_9267302	0.396	-0.064	chr1	9267242	9267302	CTCF_ENCSR000DRZ	19.0	25.0	25	CTCF	12003.04	12544.0	12544.0	60	84	0	GM12878	bad
chr1_92858953_92859123	0.383	-0.037	chr1	92858953	92859123	CTCF	125.0	163.0	163	CTCF	9620.023	9868.0	9868.0	170	412	1	HepG2	good
chr1_92858953_92859123	0.383	-0.037	chr1	92858953	92859123	CTCF	125.0	163.0	163	CTCF	9620.023	9868.0	9868.0	170	412	0	HepG2	bad
chr1_92859005_92859117	0.387	-0.019	chr1	92859005	92859117	CTCF_ENCSR000AKB	13.0	17.0	17	CTCF	12302.019	12462.0	12462.0	112	52	1	GM12878	good
chr1_92859005_92859117	-0.312	-0.019	chr1	92859005	92859117	CTCF_ENCSR000DKV	36.0	29.0	36	CTCF	12302.019	12462.0	12462.0	112	120	1	GM12878	good
chr1_92859005_92859117	0.541	-0.019	chr1	92859005	92859117	CTCF_ENCSR000DRZ	11.0	16.0	16	CTCF	12302.019	12462.0	12462.0	112	85	1	GM12878	good
chr1_92859005_92859117	0.387	-0.019	chr1	92859005	92859117	CTCF_ENCSR000AKB	13.0	17.0	17	CTCF	12302.019	12462.0	12462.0	112	52	0	GM12878	bad
chr1_92859005_92859117	-0.312	-0.019	chr1	92859005	92859117	CTCF_ENCSR000DKV	36.0	29.0	36	CTCF	12302.019	12462.0	12462.0	112	120	0	GM12878	bad
chr1_92859005_92859117	0.541	-0.019	chr1	92859005	92859117	CTCF_ENCSR000DRZ	11.0	16.0	16	CTCF	12302.019	12462.0	12462.0	112	85	0	GM12878	bad
chr1_92960958_92961618	0.295	-0.004	chr1	92960958	92961618	CTCF	22.0	27.0	27	CTCF	2092.004	2098.0	2098.0	660	413	1	HepG2	good
chr1_92960958_92961618	0.295	-0.004	chr1	92960958	92961618	CTCF	22.0	27.0	27	CTCF	2092.004	2098.0	2098.0	660	413	0	HepG2	bad
chr1_93079078_93079494	0.253	0.068	chr1	93079078	93079494	CTCF	47.0	56.0	56	CTCF	1656.0	1579.546	1656.0	416	414	1	HepG2	good
chr1_93079078_93079494	0.253	0.068	chr1	93079078	93079494	CTCF	47.0	56.0	56	CTCF	1656.0	1579.546	1656.0	416	414	0	HepG2	bad
chr1_93980031_93980159	0.727	0.052	chr1	93980031	93980159	CTCF	29.0	48.0	48	CTCF	1024.0	988.035	1024.0	128	416	1	HepG2	good
chr1_93980031_93980159	0.727	0.052	chr1	93980031	93980159	CTCF	29.0	48.0	48	CTCF	1024.0	988.035	1024.0	128	416	0	HepG2	bad
chr1_94061526_94061710	0.222	-0.012	chr1	94061526	94061710	CTCF_ENCSR000DKV	18.0	21.0	21	CTCF	9628.007	9706.0	9706.0	184	121	1	GM12878	good
chr1_94061526_94061710	0.222	-0.012	chr1	94061526	94061710	CTCF_ENCSR000DKV	18.0	21.0	21	CTCF	9628.007	9706.0	9706.0	184	121	0	GM12878	bad
chr1_9428743_9429151	0.874	0.001	chr1	9428743	9429151	CTCF	12.0	22.0	22	CTCF	3198.0	3195.999	3198.0	408	417	1	HepG2	good
chr1_9428743_9429151	0.874	0.001	chr1	9428743	9429151	CTCF	12.0	22.0	22	CTCF	3198.0	3195.999	3198.0	408	417	0	HepG2	bad
chr1_94369575_94369687	3.322	0.005	chr1	94369575	94369687	CTCF	3.0	30.0	30	CTCF	533.5	531.504	533.5	112	418	0	HepG2	bad
chr1_94699135_94699321	-0.096	0.097	chr1	94699135	94699321	CTCF	31.0	29.0	31	CTCF	1516.5	1418.064	1516.5	186	419	1	HepG2	good
chr1_94699135_94699321	-0.096	0.097	chr1	94699135	94699321	CTCF	31.0	29.0	31	CTCF	1516.5	1418.064	1516.5	186	419	0	HepG2	bad
chr1_94805901_94806110	-0.274	0.003	chr1	94805901	94806110	CTCF	104.0	86.0	104	CTCF	9572.0	9554.003	9572.0	209	420	1	HepG2	good
chr1_94805901_94806110	-0.274	0.003	chr1	94805901	94806110	CTCF	104.0	86.0	104	CTCF	9572.0	9554.003	9572.0	209	420	0	HepG2	bad
chr1_94805952_94806032	2.193	0.001	chr1	94805952	94806032	CTCF_ENCSR000DKV	7.0	32.0	32	CTCF	10740.0	10734.996	10740.0	80	122	0	GM12878	bad
chr1_94805952_94806032	3.087	0.001	chr1	94805952	94806032	CTCF_ENCSR000DRZ	2.0	17.0	17	CTCF	10740.0	10734.996	10740.0	80	86	0	GM12878	bad
chr1_9491185_9491269	0.476	-0.014	chr1	9491185	9491269	CTCF_ENCSR000DKV	23.0	32.0	32	CTCF	12102.011	12222.0	12222.0	84	123	1	GM12878	good
chr1_9491185_9491269	0.476	-0.014	chr1	9491185	9491269	CTCF_ENCSR000DKV	23.0	32.0	32	CTCF	12102.011	12222.0	12222.0	84	123	0	GM12878	bad
chr1_96721607_96721807	1.544	-0.006	chr1	96721607	96721807	CTCF	12.0	35.0	35	CTCF	1729.005	1736.0	1736.0	200	421	0	HepG2	bad
chr1_9725111_9725273	0.183	0.021	chr1	9725111	9725273	CTCF	96.0	109.0	109	CTCF	10154.0	10004.014	10154.0	162	422	1	HepG2	good
chr1_9725111_9725273	0.183	0.021	chr1	9725111	9725273	CTCF	96.0	109.0	109	CTCF	10154.0	10004.014	10154.0	162	422	0	HepG2	bad
chr1_983948_984502	-1.093	-0.027	chr1	983948	984502	CTCF	32.0	15.0	32	CTCF	1701.019	1733.0	1733.0	554	423	0	HepG2	bad
chr1_99681591_99681800	0.83	-0.456	chr1	99681591	99681800	CTCF	9.0	16.0	16	CTCF	1894.771	2599.25	2599.25	209	424	1	HepG2	good
chr1_99737161_99737245	0.104	0.066	chr1	99737161	99737245	CTCF	80.0	86.0	86	CTCF	5845.5	5585.044	5845.5	84	425	1	HepG2	good
chr1_99737161_99737245	0.104	0.066	chr1	99737161	99737245	CTCF	80.0	86.0	86	CTCF	5845.5	5585.044	5845.5	84	425	0	HepG2	bad
chr1_99773921_99774330	-0.644	0.058	chr1	99773921	99774330	CTCF	25.0	16.0	25	CTCF	3404.0	3269.537	3404.0	409	426	1	HepG2	good
chr1_99773921_99774330	-0.644	0.058	chr1	99773921	99774330	CTCF	25.0	16.0	25	CTCF	3404.0	3269.537	3404.0	409	426	0	HepG2	bad
chr2_100242872_100243262	-0.585	0.002	chr2	100242872	100243262	CTCF_ENCSR000DKV	36.0	24.0	36	CTCF	2876.0	2872.003	2876.0	390	649	1	GM12878	good
chr2_100242872_100243262	-0.807	0.002	chr2	100242872	100243262	CTCF_ENCSR000DRZ	21.0	12.0	21	CTCF	2876.0	2872.003	2876.0	390	474	1	GM12878	good
chr2_100242872_100243262	-0.585	0.002	chr2	100242872	100243262	CTCF_ENCSR000DKV	36.0	24.0	36	CTCF	2876.0	2872.003	2876.0	390	649	0	GM12878	bad
chr2_100242872_100243262	-0.807	0.002	chr2	100242872	100243262	CTCF_ENCSR000DRZ	21.0	12.0	21	CTCF	2876.0	2872.003	2876.0	390	474	0	GM12878	bad
chr2_100263000_100263108	-0.9	-0.035	chr2	100263000	100263108	CTCF_ENCSR000AKB	28.0	15.0	28	CTCF	15136.013	15512.0	15512.0	108	287	1	GM12878	good
chr2_100263000_100263108	-0.186	-0.035	chr2	100263000	100263108	CTCF_ENCSR000DKV	33.0	29.0	33	CTCF	15136.013	15512.0	15512.0	108	650	1	GM12878	good
chr2_100263000_100263108	-0.049	-0.035	chr2	100263000	100263108	CTCF_ENCSR000DRZ	30.0	29.0	30	CTCF	15136.013	15512.0	15512.0	108	475	1	GM12878	good
chr2_100263000_100263108	-0.9	-0.035	chr2	100263000	100263108	CTCF_ENCSR000AKB	28.0	15.0	28	CTCF	15136.013	15512.0	15512.0	108	287	0	GM12878	bad
chr2_100263000_100263108	-0.186	-0.035	chr2	100263000	100263108	CTCF_ENCSR000DKV	33.0	29.0	33	CTCF	15136.013	15512.0	15512.0	108	650	0	GM12878	bad
chr2_100263000_100263108	-0.049	-0.035	chr2	100263000	100263108	CTCF_ENCSR000DRZ	30.0	29.0	30	CTCF	15136.013	15512.0	15512.0	108	475	0	GM12878	bad
chr2_100562627_100563457	-0.771	-0.069	chr2	100562627	100563457	CTCF	29.0	17.0	29	CTCF	537.547	564.0	564.0	830	2056	1	HepG2	good
chr2_100562627_100563457	-0.771	-0.069	chr2	100562627	100563457	CTCF	29.0	17.0	29	CTCF	537.547	564.0	564.0	830	2056	0	HepG2	bad
chr2_100730421_100730559	-0.983	-0.006	chr2	100730421	100730559	CTCF	170.0	86.0	170	CTCF	8797.009	8835.0	8835.0	138	2058	1	HepG2	good
chr2_100730421_100730559	-0.983	-0.006	chr2	100730421	100730559	CTCF	170.0	86.0	170	CTCF	8797.009	8835.0	8835.0	138	2058	0	HepG2	bad
chr2_100881651_100881860	-0.469	-0.139	chr2	100881651	100881860	CTCF	18.0	13.0	18	CTCF	524.592	577.5	577.5	209	2059	1	HepG2	good
chr2_101151392_101151680	-0.057	-0.041	chr2	101151392	101151680	CTCF	26.0	25.0	26	CTCF	593.778	610.75	610.75	288	2060	1	HepG2	good
chr2_101151392_101151680	-0.057	-0.041	chr2	101151392	101151680	CTCF	26.0	25.0	26	CTCF	593.778	610.75	610.75	288	2060	0	HepG2	bad
chr2_101387267_101387705	-0.635	0.07	chr2	101387267	101387705	CTCF	59.0	38.0	59	CTCF	3508.0	3342.049	3508.0	438	2061	1	HepG2	good
chr2_101387267_101387705	-0.635	0.07	chr2	101387267	101387705	CTCF	59.0	38.0	59	CTCF	3508.0	3342.049	3508.0	438	2061	0	HepG2	bad
chr2_102057993_102058129	-1.322	-0.009	chr2	102057993	102058129	CTCF	30.0	12.0	30	CTCF	772.006	777.0	777.0	136	2062	0	HepG2	bad
chr2_102245831_102246040	-1.663	-0.739	chr2	102245831	102246040	CTCF	38.0	12.0	38	CTCF	683.901	1141.5	1141.5	209	2063	1	HepG2	good
chr2_102599291_102599700	-2.322	-0.028	chr2	102599291	102599700	CTCF	25.0	5.0	25	CTCF	195.269	199.125	199.125	409	2064	0	HepG2	bad
chr2_10277859_10278887	0.926	-0.008	chr2	10277859	10278887	CTCF	10.0	19.0	19	CTCF	1323.005	1330.0	1330.0	1028	2065	1	HepG2	good
chr2_10277859_10278887	0.926	-0.008	chr2	10277859	10278887	CTCF	10.0	19.0	19	CTCF	1323.005	1330.0	1330.0	1028	2065	0	HepG2	bad
chr2_10368592_10368770	-0.954	0.071	chr2	10368592	10368770	CTCF	31.0	16.0	31	CTCF	1208.0	1150.049	1208.0	178	2066	1	HepG2	good
chr2_10368592_10368770	-0.954	0.071	chr2	10368592	10368770	CTCF	31.0	16.0	31	CTCF	1208.0	1150.049	1208.0	178	2066	0	HepG2	bad
chr2_10435002_10435166	-0.847	-0.024	chr2	10435002	10435166	CTCF	205.0	114.0	205	CTCF	11038.02	11226.0	11226.0	164	2067	1	HepG2	good
chr2_10435002_10435166	-0.847	-0.024	chr2	10435002	10435166	CTCF	205.0	114.0	205	CTCF	11038.02	11226.0	11226.0	164	2067	0	HepG2	bad
chr2_10435063_10435137	-0.485	-0.025	chr2	10435063	10435137	CTCF_ENCSR000DKV	35.0	25.0	35	CTCF	14619.016	14875.0	14875.0	74	651	1	GM12878	good
chr2_10435063_10435137	-0.392	-0.025	chr2	10435063	10435137	CTCF_ENCSR000DRZ	21.0	16.0	21	CTCF	14619.016	14875.0	14875.0	74	476	1	GM12878	good
chr2_10435063_10435137	-0.485	-0.025	chr2	10435063	10435137	CTCF_ENCSR000DKV	35.0	25.0	35	CTCF	14619.016	14875.0	14875.0	74	651	0	GM12878	bad
chr2_10435063_10435137	-0.392	-0.025	chr2	10435063	10435137	CTCF_ENCSR000DRZ	21.0	16.0	21	CTCF	14619.016	14875.0	14875.0	74	476	0	GM12878	bad
chr2_104412537_104412677	-1.115	-0.001	chr2	104412537	104412677	CTCF	39.0	18.0	39	CTCF	5563.001	5567.0	5567.0	140	2068	0	HepG2	bad
chr2_105037574_105038482	-0.807	0.005	chr2	105037574	105038482	CTCF	21.0	12.0	21	CTCF	466.5	465.003	466.5	908	2069	1	HepG2	good
chr2_105037574_105038482	-0.807	0.005	chr2	105037574	105038482	CTCF	21.0	12.0	21	CTCF	466.5	465.003	466.5	908	2069	0	HepG2	bad
chr2_105843931_105844340	-1.0	-0.206	chr2	105843931	105844340	CTCF	16.0	8.0	16	CTCF	387.133	446.5	446.5	409	2070	1	HepG2	good
chr2_106384619_106384971	-4.248	0.074	chr2	106384619	106384971	CTCF	19.0	1.0	19	CTCF	451.5	429.05	451.5	352	2071	0	HepG2	bad
chr2_106542812_106543018	-1.117	-0.0	chr2	106542812	106543018	CTCF	193.0	89.0	193	CTCF	8594.5	8595.75	8595.75	206	2072	0	HepG2	bad
chr2_106582171_106583045	-1.043	-0.064	chr2	106582171	106583045	CTCF	68.0	33.0	68	CTCF	2187.044	2287.0	2287.0	874	2073	1	HepG2	good
chr2_106582171_106583045	-1.043	-0.064	chr2	106582171	106583045	CTCF	68.0	33.0	68	CTCF	2187.044	2287.0	2287.0	874	2073	0	HepG2	bad
chr2_10660059_10660281	-0.909	-0.005	chr2	10660059	10660281	CTCF	139.0	74.0	139	CTCF	9686.006	9717.0	9717.0	222	2074	1	HepG2	good
chr2_10660059_10660281	-0.909	-0.005	chr2	10660059	10660281	CTCF	139.0	74.0	139	CTCF	9686.006	9717.0	9717.0	222	2074	0	HepG2	bad
chr2_108584046_108584228	-0.771	0.011	chr2	108584046	108584228	CTCF	99.0	58.0	99	CTCF	8268.0	8204.008	8268.0	182	2075	1	HepG2	good
chr2_108584046_108584228	-0.771	0.011	chr2	108584046	108584228	CTCF	99.0	58.0	99	CTCF	8268.0	8204.008	8268.0	182	2075	0	HepG2	bad
chr2_108928533_108928637	0.415	0.098	chr2	108928533	108928637	CTCF_ENCSR000AKB	12.0	16.0	16	CTCF	10910.0	10192.072	10910.0	104	288	1	GM12878	good
chr2_108928533_108928637	-0.276	0.098	chr2	108928533	108928637	CTCF_ENCSR000DKV	23.0	19.0	23	CTCF	10910.0	10192.072	10910.0	104	652	1	GM12878	good
chr2_108928533_108928637	0.415	0.098	chr2	108928533	108928637	CTCF_ENCSR000AKB	12.0	16.0	16	CTCF	10910.0	10192.072	10910.0	104	288	0	GM12878	bad
chr2_108928533_108928637	-0.276	0.098	chr2	108928533	108928637	CTCF_ENCSR000DKV	23.0	19.0	23	CTCF	10910.0	10192.072	10910.0	104	652	0	GM12878	bad
chr2_108944816_108945038	-0.593	-0.024	chr2	108944816	108945038	CTCF	86.0	57.0	86	CTCF	4272.013	4344.0	4344.0	222	2076	1	HepG2	good
chr2_108944816_108945038	-0.593	-0.024	chr2	108944816	108945038	CTCF	86.0	57.0	86	CTCF	4272.013	4344.0	4344.0	222	2076	0	HepG2	bad
chr2_108989077_108989423	-1.461	-0.074	chr2	108989077	108989423	CTCF	179.0	65.0	179	CTCF	3740.547	3938.5	3938.5	346	2077	0	HepG2	bad
chr2_109002043_109002219	-0.871	0.011	chr2	109002043	109002219	CTCF	64.0	35.0	64	CTCF	3820.0	3792.008	3820.0	176	2078	1	HepG2	good
chr2_109002043_109002219	-0.871	0.011	chr2	109002043	109002219	CTCF	64.0	35.0	64	CTCF	3820.0	3792.008	3820.0	176	2078	0	HepG2	bad
chr2_109062696_109062734	-0.162	0.314	chr2	109062696	109062734	CTCF	47.0	42.0	47	CTCF	1630.0	1311.195	1630.0	38	2079	1	HepG2	good
chr2_109495436_109495514	3.322	2.511	chr2	109495436	109495514	CTCF	3.0	30.0	30	CTCF	1477.0	259.199	1477.0	78	2080	1	HepG2	good
chr2_109611671_109611880	-1.204	-0.021	chr2	109611671	109611880	CTCF	53.0	23.0	53	CTCF	2965.265	3009.25	3009.25	209	2081	0	HepG2	bad
chr2_110811864_110812004	0.441	0.053	chr2	110811864	110812004	CTCF_ENCSR000AKB	14.0	19.0	19	CTCF	8208.0	7914.036	8208.0	140	289	1	GM12878	good
chr2_110811864_110812004	0.962	0.053	chr2	110811864	110812004	CTCF_ENCSR000DKV	19.0	37.0	37	CTCF	8208.0	7914.036	8208.0	140	653	1	GM12878	good
chr2_110811864_110812004	0.234	0.053	chr2	110811864	110812004	CTCF_ENCSR000DRZ	17.0	20.0	20	CTCF	8208.0	7914.036	8208.0	140	479	1	GM12878	good
chr2_110811864_110812004	0.441	0.053	chr2	110811864	110812004	CTCF_ENCSR000AKB	14.0	19.0	19	CTCF	8208.0	7914.036	8208.0	140	289	0	GM12878	bad
chr2_110811864_110812004	0.962	0.053	chr2	110811864	110812004	CTCF_ENCSR000DKV	19.0	37.0	37	CTCF	8208.0	7914.036	8208.0	140	653	0	GM12878	bad
chr2_110811864_110812004	0.234	0.053	chr2	110811864	110812004	CTCF_ENCSR000DRZ	17.0	20.0	20	CTCF	8208.0	7914.036	8208.0	140	479	0	GM12878	bad
chr2_111050921_111051130	-0.379	0.037	chr2	111050921	111051130	CTCF	26.0	20.0	26	CTCF	530.5	517.025	530.5	209	2082	1	HepG2	good
chr2_111050921_111051130	-0.379	0.037	chr2	111050921	111051130	CTCF	26.0	20.0	26	CTCF	530.5	517.025	530.5	209	2082	0	HepG2	bad
chr2_111135079_111136411	-3.322	-0.056	chr2	111135079	111136411	CTCF	20.0	2.0	20	CTCF	289.788	301.25	301.25	1332	2083	0	HepG2	bad
chr2_111200291_111200500	-1.893	-0.027	chr2	111200291	111200500	CTCF	26.0	7.0	26	CTCF	400.018	407.5	407.5	209	2084	0	HepG2	bad
chr2_111702251_111702413	0.759	0.07	chr2	111702251	111702413	CTCF_ENCSR000DKV	13.0	22.0	22	CTCF	8827.0	8408.048	8827.0	162	654	1	GM12878	good
chr2_111702251_111702413	0.759	0.07	chr2	111702251	111702413	CTCF_ENCSR000DKV	13.0	22.0	22	CTCF	8827.0	8408.048	8827.0	162	654	0	GM12878	bad
chr2_111702271_111702480	-0.869	-0.028	chr2	111702271	111702480	CTCF	126.0	69.0	126	CTCF	6836.016	6968.0	6968.0	209	2086	1	HepG2	good
chr2_111702271_111702480	-0.869	-0.028	chr2	111702271	111702480	CTCF	126.0	69.0	126	CTCF	6836.016	6968.0	6968.0	209	2086	0	HepG2	bad
chr2_111884050_111884534	-1.037	-0.003	chr2	111884050	111884534	CTCF	39.0	19.0	39	CTCF	1676.002	1680.0	1680.0	484	2087	0	HepG2	bad
chr2_111920213_111920719	-0.752	-0.077	chr2	111920213	111920719	CTCF	32.0	19.0	32	CTCF	854.052	901.0	901.0	506	2088	1	HepG2	good
chr2_111920213_111920719	-0.752	-0.077	chr2	111920213	111920719	CTCF	32.0	19.0	32	CTCF	854.052	901.0	901.0	506	2088	0	HepG2	bad
chr2_111987442_111987620	-1.766	-0.092	chr2	111987442	111987620	CTCF	17.0	5.0	17	CTCF	445.062	474.5	474.5	178	2089	0	HepG2	bad
chr2_112048889_112050095	6.285	0.0	chr2	112048889	112050095	CTCF	1.0	78.0	78	CTCF	5420.0	5420.0	5420.0	1206	2091	0	HepG2	bad
chr2_112433652_112433728	-4.0	-0.042	chr2	112433652	112433728	CTCF_ENCSR000DKV	16.0	1.0	16	CTCF	6336.535	6523.5	6523.5	76	655	0	GM12878	bad
chr2_112433652_112433728	-4.0	-0.042	chr2	112433652	112433728	CTCF_ENCSR000DRZ	16.0	1.0	16	CTCF	6336.535	6523.5	6523.5	76	480	0	GM12878	bad
chr2_112541870_112543406	-2.536	-0.005	chr2	112541870	112543406	CTCF	29.0	5.0	29	CTCF	620.503	622.5	622.5	1536	2092	0	HepG2	bad
chr2_112584272_112584694	-0.322	0.02	chr2	112584272	112584694	CTCF	35.0	28.0	35	CTCF	2646.0	2609.014	2646.0	422	2093	1	HepG2	good
chr2_112584272_112584694	-0.322	0.02	chr2	112584272	112584694	CTCF	35.0	28.0	35	CTCF	2646.0	2609.014	2646.0	422	2093	0	HepG2	bad
chr2_112600017_112600517	-0.86	0.024	chr2	112600017	112600517	CTCF	225.0	124.0	225	CTCF	8832.0	8688.006	8832.0	500	2094	1	HepG2	good
chr2_112600017_112600517	-0.86	0.024	chr2	112600017	112600517	CTCF	225.0	124.0	225	CTCF	8832.0	8688.006	8832.0	500	2094	0	HepG2	bad
chr2_112726758_112726968	-0.975	0.019	chr2	112726758	112726968	CTCF	232.0	118.0	232	CTCF	9822.0	9692.014	9822.0	210	2095	1	HepG2	good
chr2_112726758_112726968	-0.975	0.019	chr2	112726758	112726968	CTCF	232.0	118.0	232	CTCF	9822.0	9692.014	9822.0	210	2095	0	HepG2	bad
chr2_112726810_112726932	0.3	0.014	chr2	112726810	112726932	CTCF_ENCSR000AKB	13.0	16.0	16	CTCF	14282.0	14142.021	14282.0	122	290	1	GM12878	good
chr2_112726810_112726932	0.228	0.014	chr2	112726810	112726932	CTCF_ENCSR000DKV	35.0	41.0	41	CTCF	14282.0	14142.021	14282.0	122	656	1	GM12878	good
chr2_112726810_112726932	-0.126	0.014	chr2	112726810	112726932	CTCF_ENCSR000DRZ	24.0	22.0	24	CTCF	14282.0	14142.021	14282.0	122	481	1	GM12878	good
chr2_112726810_112726932	0.3	0.014	chr2	112726810	112726932	CTCF_ENCSR000AKB	13.0	16.0	16	CTCF	14282.0	14142.021	14282.0	122	290	0	GM12878	bad
chr2_112726810_112726932	0.228	0.014	chr2	112726810	112726932	CTCF_ENCSR000DKV	35.0	41.0	41	CTCF	14282.0	14142.021	14282.0	122	656	0	GM12878	bad
chr2_112726810_112726932	-0.126	0.014	chr2	112726810	112726932	CTCF_ENCSR000DRZ	24.0	22.0	24	CTCF	14282.0	14142.021	14282.0	122	481	0	GM12878	bad
chr2_112884871_112885363	-0.5	0.002	chr2	112884871	112885363	CTCF	41.0	29.0	41	CTCF	6125.0	6118.008	6125.0	492	2096	1	HepG2	good
chr2_112884871_112885363	-0.5	0.002	chr2	112884871	112885363	CTCF	41.0	29.0	41	CTCF	6125.0	6118.008	6125.0	492	2096	0	HepG2	bad
chr2_113138523_113138663	-0.431	0.02	chr2	113138523	113138663	CTCF	62.0	46.0	62	CTCF	6216.0	6130.015	6216.0	140	2097	1	HepG2	good
chr2_113138523_113138663	-0.431	0.02	chr2	113138523	113138663	CTCF	62.0	46.0	62	CTCF	6216.0	6130.015	6216.0	140	2097	0	HepG2	bad
chr2_113199032_113199480	-0.868	-0.012	chr2	113199032	113199480	CTCF	250.0	137.0	250	CTCF	6760.006	6816.0	6816.0	448	2098	1	HepG2	good
chr2_113199032_113199480	-0.868	-0.012	chr2	113199032	113199480	CTCF	250.0	137.0	250	CTCF	6760.006	6816.0	6816.0	448	2098	0	HepG2	bad
chr2_113234241_113234450	-1.047	-0.203	chr2	113234241	113234450	CTCF	31.0	15.0	31	CTCF	2003.131	2305.0	2305.0	209	2099	1	HepG2	good
chr2_113282838_113283464	-0.174	0.044	chr2	113282838	113283464	CTCF	44.0	39.0	44	CTCF	731.5	709.53	731.5	626	2100	1	HepG2	good
chr2_113282838_113283464	-0.174	0.044	chr2	113282838	113283464	CTCF	44.0	39.0	44	CTCF	731.5	709.53	731.5	626	2100	0	HepG2	bad
chr2_113297317_113297963	5.555	-0.006	chr2	113297317	113297963	CTCF	1.0	47.0	47	CTCF	367.504	369.0	369.0	646	2101	0	HepG2	bad
chr2_113390409_113390627	-4.248	0.003	chr2	113390409	113390627	CTCF_ENCSR000AKB	57.0	3.0	57	CTCF	14122.0	14094.004	14122.0	218	291	0	GM12878	bad
chr2_113390409_113390627	-6.728	0.003	chr2	113390409	113390627	CTCF_ENCSR000DKV	106.0	1.0	106	CTCF	14122.0	14094.004	14122.0	218	657	0	GM12878	bad
chr2_113390409_113390627	-5.615	0.003	chr2	113390409	113390627	CTCF_ENCSR000DRZ	49.0	1.0	49	CTCF	14122.0	14094.004	14122.0	218	482	0	GM12878	bad
chr2_113587391_113587443	-6.57	-0.01	chr2	113587391	113587443	CTCF	95.0	1.0	95	CTCF	3478.007	3502.0	3502.0	52	2102	0	HepG2	bad
chr2_113603481_113604625	-7.7	0.001	chr2	113603481	113604625	CTCF	208.0	1.0	208	CTCF	887.0	886.501	887.0	1144	2103	0	HepG2	bad
chr2_113979627_113979899	5.907	-0.057	chr2	113979627	113979899	CTCF_ENCSR000AKB	1.0	60.0	60	CTCF	5580.037	5803.0	5803.0	272	292	0	GM12878	bad
chr2_113979627_113979899	3.907	-0.057	chr2	113979627	113979899	CTCF_ENCSR000DKV	6.0	90.0	90	CTCF	5580.037	5803.0	5803.0	272	658	0	GM12878	bad
chr2_113979627_113979899	4.485	-0.057	chr2	113979627	113979899	CTCF_ENCSR000DRZ	5.0	112.0	112	CTCF	5580.037	5803.0	5803.0	272	483	0	GM12878	bad
chr2_11688509_11688635	1.585	-0.004	chr2	11688509	11688635	CTCF_ENCSR000DKV	7.0	21.0	21	CTCF	12076.002	12110.0	12110.0	126	659	0	GM12878	bad
