variant_id	DIFF_LOG2_data1	DIFF_LOG2_data2	CHR	POS1	POS2	transcription_factor_data1	haplotype1_data1	haplotype2_data1	HMAX_data1	transcription_factor_data2	haplotype1_data2	haplotype2_data2	HMAX_data2	LENGTH	Unnamed: 0	btwn_lines
chr4_3206091_3206300	0.441	-0.026	chr4	3206091	3206300	CTCF	14.0	19.0	19	CTCF	821.768	837.0	837.0	209	3148	1
chr4_33060981_33061190	0.431	-0.043	chr4	33060981	33061190	CTCF	23.0	31.0	31	CTCF	4323.531	4454.0	4454.0	209	3149	1
chr4_3323286_3323510	2.585	0.123	chr4	3323286	3323510	CTCF	3.0	18.0	18	CTCF	576.0	529.082	576.0	224	3150	0
chr4_3442397_3443043	0.766	-0.008	chr4	3442397	3443043	CTCF	10.0	17.0	17	CTCF	1133.005	1139.0	1139.0	646	3151	1
chr4_3443509_3443735	-0.078	0.008	chr4	3443509	3443735	CTCF	285.0	270.0	285	CTCF	11428.0	11364.006	11428.0	226	3152	1
chr4_3480608_3480814	-0.138	0.012	chr4	3480608	3480814	CTCF	77.0	70.0	77	CTCF	10408.0	10324.012	10408.0	206	3153	1
chr4_35152100_35152276	-0.238	0.03	chr4	35152100	35152276	CTCF	46.0	39.0	46	CTCF	5493.0	5381.518	5493.0	176	3154	1
chr4_35407761_35407970	0.608	0.069	chr4	35407761	35407970	CTCF	21.0	32.0	32	CTCF	4546.0	4335.044	4546.0	209	3155	1
chr4_37453073_37453181	0.11	-0.04	chr4	37453073	37453181	CTCF	88.0	95.0	95	CTCF	7476.034	7686.0	7686.0	108	3156	1
chr4_37528331_37528389	0.1	-0.172	chr4	37528331	37528389	CTCF	28.0	30.0	30	CTCF	1422.613	1602.5	1602.5	58	3157	1
chr4_3780296_3780964	-0.254	0.031	chr4	3780296	3780964	CTCF	31.0	26.0	31	CTCF	833.0	815.022	833.0	668	3158	1
chr4_38166131_38166340	0.848	0.043	chr4	38166131	38166340	CTCF	15.0	27.0	27	CTCF	2375.0	2306.029	2375.0	209	3159	1
chr4_38179739_38179887	-0.194	-0.022	chr4	38179739	38179887	CTCF	159.0	139.0	159	CTCF	8772.023	8908.0	8908.0	148	3160	1
chr4_38319873_38320101	1.09	-0.011	chr4	38319873	38320101	CTCF	70.0	149.0	149	CTCF	8434.012	8498.0	8498.0	228	3161	0
chr4_38449866_38450806	0.186	-0.059	chr4	38449866	38450806	CTCF	51.0	58.0	58	CTCF	2741.538	2855.5	2855.5	940	3162	1
chr4_38759580_38759770	1.265	0.09	chr4	38759580	38759770	CTCF	72.0	173.0	173	CTCF	7240.0	6800.058	7240.0	190	3163	0
chr4_38782971_38783111	-0.17	0.1	chr4	38782971	38783111	CTCF	45.0	40.0	45	CTCF	4776.0	4455.066	4776.0	140	3164	1
chr4_39135421_39135575	-0.232	-0.035	chr4	39135421	39135575	CTCF	182.0	155.0	182	CTCF	9961.029	10204.0	10204.0	154	3165	1
chr4_39367036_39367478	-0.229	-0.046	chr4	39367036	39367478	CTCF	34.0	29.0	34	CTCF	722.032	745.5	745.5	442	3166	1
chr4_3942546_3942668	3.788	0.009	chr4	3942546	3942668	CTCF	11.0	152.0	152	CTCF	7202.0	7158.007	7202.0	122	3167	0
chr4_39527481_39527711	0.503	-0.001	chr4	39527481	39527711	CTCF	24.0	34.0	34	CTCF	2478.001	2480.0	2480.0	230	3168	1
chr4_39698002_39698099	0.678	-0.029	chr4	39698002	39698099	CTCF	10.0	16.0	16	CTCF	1082.02	1104.0	1104.0	97	3169	1
chr4_41281140_41281306	0.065	0.02	chr4	41281140	41281306	CTCF	195.0	204.0	204	CTCF	9150.0	9024.014	9150.0	166	3170	1
chr4_43132127_43132259	-0.015	0.036	chr4	43132127	43132259	CTCF	97.0	96.0	97	CTCF	8604.0	8394.026	8604.0	132	3171	1
chr4_4327624_4327917	0.222	-0.029	chr4	4327624	4327917	CTCF	18.0	21.0	21	CTCF	2695.02	2750.0	2750.0	293	3172	1
chr4_4384921_4385130	1.07	0.084	chr4	4384921	4385130	CTCF	10.0	21.0	21	CTCF	4209.0	3970.059	4209.0	209	3173	1
chr4_4480691_4480900	-0.074	0.032	chr4	4480691	4480900	CTCF	20.0	19.0	20	CTCF	3374.0	3300.026	3374.0	209	3174	1
chr4_4519311_4519520	-0.848	0.04	chr4	4519311	4519520	CTCF	18.0	10.0	18	CTCF	2353.0	2289.028	2353.0	209	3175	1
chr4_45442666_45442704	-4.585	-3.571	chr4	45442666	45442704	CTCF	24.0	1.0	24	CTCF	188.166	2236.5	2236.5	38	3176	0
chr4_47926637_47926863	-0.383	0.002	chr4	47926637	47926863	CTCF	60.0	46.0	60	CTCF	6910.0	6899.0	6910.0	226	3177	1
chr4_48016372_48016838	0.101	-0.148	chr4	48016372	48016838	CTCF	55.0	59.0	59	CTCF	4491.094	4976.0	4976.0	466	3178	1
chr4_48140968_48141504	0.7	-0.09	chr4	48140968	48141504	CTCF	16.0	26.0	26	CTCF	742.561	790.5	790.5	536	3179	1
chr4_4836221_4836430	-0.547	-0.326	chr4	4836221	4836430	CTCF	19.0	13.0	19	CTCF	1576.702	1976.5	1976.5	209	3180	1
chr4_48931527_48931623	-5.555	-2.528	chr4	48931527	48931623	CTCF	47.0	1.0	47	CTCF	306.827	1769.5	1769.5	96	3181	0
chr4_498988_499542	0.497	0.06	chr4	498988	499542	CTCF	17.0	24.0	24	CTCF	1240.0	1189.541	1240.0	554	3182	1
chr4_52172309_52172421	-0.547	-0.263	chr4	52172309	52172421	CTCF	19.0	13.0	19	CTCF	2768.666	3321.5	3321.5	112	3183	1
chr4_52234612_52234716	0.117	0.079	chr4	52234612	52234716	CTCF	59.0	64.0	64	CTCF	5764.0	5456.055	5764.0	104	3184	1
chr4_52861965_52862393	-2.585	-0.06	chr4	52861965	52862393	CTCF	18.0	3.0	18	CTCF	1062.041	1107.5	1107.5	428	3185	0
chr4_52982651_52982855	-0.322	0.034	chr4	52982651	52982855	CTCF	65.0	52.0	65	CTCF	5764.0	5628.024	5764.0	204	3186	1
chr4_54192981_54192990	0.441	0.123	chr4	54192981	54192990	CTCF	14.0	19.0	19	CTCF	1245.0	1143.582	1245.0	9	3187	1
chr4_54976781_54976990	1.158	1.873	chr4	54976781	54976990	CTCF	13.0	29.0	29	CTCF	4267.5	1165.227	4267.5	209	3188	1
chr4_5544101_5544159	4.807	0.088	chr4	5544101	5544159	CTCF	1.0	28.0	28	CTCF	623.5	586.56	623.5	58	3189	0
chr4_56112552_56112649	0.848	0.246	chr4	56112552	56112649	CTCF	10.0	18.0	18	CTCF	1194.0	1007.157	1194.0	97	3190	1
chr4_56301376_56302530	-0.241	0.043	chr4	56301376	56302530	CTCF	78.0	66.0	78	CTCF	1563.5	1517.531	1563.5	1154	3191	1
chr4_56544610_56545050	-0.162	-0.014	chr4	56544610	56545050	CTCF	132.0	118.0	132	CTCF	10652.009	10756.0	10756.0	440	3192	1
chr4_57038100_57038252	-0.011	-0.051	chr4	57038100	57038252	CTCF	126.0	125.0	126	CTCF	9212.036	9546.0	9546.0	152	3193	1
chr4_57163541_57164177	-0.106	0.003	chr4	57163541	57164177	CTCF	141.0	131.0	141	CTCF	4821.0	4810.005	4821.0	636	3194	1
chr4_59161371_59161580	1.837	2.399	chr4	59161371	59161580	CTCF	7.0	25.0	25	CTCF	2420.0	458.81	2420.0	209	3195	1
chr4_602745_602913	0.494	0.163	chr4	602745	602913	CTCF	137.0	193.0	193	CTCF	10682.0	9538.111	10682.0	168	3196	1
chr4_60464273_60464357	3.278	0.383	chr4	60464273	60464357	CTCF	10.0	97.0	97	CTCF	3365.0	2580.234	3365.0	84	3197	0
chr4_61517196_61517376	2.23	0.275	chr4	61517196	61517376	CTCF	13.0	61.0	61	CTCF	1693.688	1399.861	1693.6875	180	3198	0
chr4_64713381_64713790	-0.524	-0.066	chr4	64713381	64713790	CTCF	46.0	32.0	46	CTCF	3403.045	3563.0	3563.0	409	3199	1
chr4_6673876_6674074	0.198	-0.022	chr4	6673876	6674074	CTCF	34.0	39.0	39	CTCF	1384.015	1405.0	1405.0	198	3200	1
chr4_6720310_6720572	-0.178	0.001	chr4	6720310	6720572	CTCF	86.0	76.0	86	CTCF	7001.0	6996.993	7001.0	262	3201	1
chr4_67701140_67701322	-0.61	-0.153	chr4	67701140	67701322	CTCF	116.0	76.0	116	CTCF	4676.1	5200.0	5200.0	182	3202	1
chr4_68376051_68376345	0.176	0.002	chr4	68376051	68376345	CTCF	54.0	61.0	61	CTCF	6686.0	6678.005	6686.0	294	3203	1
chr4_69517771_69518445	-0.184	-0.165	chr4	69517771	69518445	CTCF	25.0	22.0	25	CTCF	1222.983	1370.875	1370.875	674	3205	1
chr4_69781834_69781988	0.126	-0.27	chr4	69781834	69781988	CTCF	33.0	36.0	36	CTCF	1375.171	1658.5	1658.5	154	3206	1
chr4_70505250_70505388	0.08	0.018	chr4	70505250	70505388	CTCF	123.0	130.0	130	CTCF	9622.0	9504.017	9622.0	138	3207	1
chr4_70601463_70601769	-0.135	0.0	chr4	70601463	70601769	CTCF	67.0	61.0	67	CTCF	4878.0	4877.0	4878.0	306	3208	1
chr4_7146191_7146400	-1.0	-0.136	chr4	7146191	7146400	CTCF	20.0	10.0	20	CTCF	757.59	832.5	832.5	209	3209	1
chr4_7324101_7324119	3.841	2.298	chr4	7324101	7324119	CTCF	3.0	43.0	43	CTCF	1590.0	323.297	1590.0	18	3210	0
chr4_73662811_73663020	-0.83	-0.014	chr4	73662811	73663020	CTCF	16.0	9.0	16	CTCF	4214.011	4254.0	4254.0	209	3211	1
chr4_73666033_73666257	5.143	-0.239	chr4	73666033	73666257	CTCF	3.0	106.0	106	CTCF	4347.153	5132.0	5132.0	224	3212	0
chr4_742708_742896	0.435	0.035	chr4	742708	742896	CTCF	145.0	196.0	196	CTCF	10090.0	9848.031	10090.0	188	3213	1
chr4_74793357_74794453	1.193	0.0	chr4	74793357	74794453	CTCF	7.0	16.0	16	CTCF	314.5	314.5	314.5	1096	3214	0
chr4_7524271_7524480	1.087	0.069	chr4	7524271	7524480	CTCF	8.0	17.0	17	CTCF	2163.5	2063.046	2163.5	209	3215	0
chr4_77024039_77024183	-3.358	-0.228	chr4	77024039	77024183	CTCF	123.0	12.0	123	CTCF	486.646	570.0	570.0	144	3216	0
chr4_77240602_77240728	0.337	0.078	chr4	77240602	77240728	CTCF	152.0	192.0	192	CTCF	7964.0	7546.052	7964.0	126	3217	1
chr4_7761768_7761902	-0.385	-0.008	chr4	7761768	7761902	CTCF	128.0	98.0	128	CTCF	7166.004	7204.0	7204.0	134	3218	1
chr4_78059660_78059810	0.095	0.304	chr4	78059660	78059810	CTCF	118.0	126.0	126	CTCF	7496.0	6072.188	7496.0	150	3219	1
chr4_7844383_7844521	0.291	-0.035	chr4	7844383	7844521	CTCF	67.0	82.0	82	CTCF	5002.024	5124.0	5124.0	138	3220	1
chr4_78951973_78952211	0.186	-0.049	chr4	78951973	78952211	CTCF	80.0	91.0	91	CTCF	7156.032	7403.0	7403.0	238	3221	1
chr4_79042180_79042334	-0.076	-0.174	chr4	79042180	79042334	CTCF	39.0	37.0	39	CTCF	3860.115	4355.5	4355.5	154	3222	1
chr4_81069744_81070038	-0.115	0.02	chr4	81069744	81070038	CTCF	91.0	84.0	91	CTCF	2991.5	2951.014	2991.5	294	3223	1
chr4_81351781_81351901	0.12	0.017	chr4	81351781	81351901	CTCF	92.0	100.0	100	CTCF	8159.0	8061.018	8159.0	120	3224	1
chr4_81913434_81913662	0.091	0.015	chr4	81913434	81913662	CTCF	46.0	49.0	49	CTCF	6052.0	5990.006	6052.0	228	3225	1
chr4_82202140_82202330	0.538	-0.006	chr4	82202140	82202330	CTCF	42.0	61.0	61	CTCF	7211.999	7240.0	7240.0	190	3226	1
chr4_82428796_82429854	-0.158	-0.075	chr4	82428796	82429854	CTCF	58.0	52.0	58	CTCF	413.801	436.0	436.0	1058	3227	1
chr4_82430231_82430549	-0.459	-0.003	chr4	82430231	82430549	CTCF	55.0	40.0	55	CTCF	1140.002	1142.0	1142.0	318	3228	1
chr4_82561656_82562484	-0.893	-0.128	chr4	82561656	82562484	CTCF	26.0	14.0	26	CTCF	720.085	787.0	787.0	828	3229	1
chr4_82599550_82599592	0.214	0.058	chr4	82599550	82599592	CTCF	94.0	109.0	109	CTCF	4571.0	4392.041	4571.0	42	3230	1
chr4_82739432_82739598	-1.463	-0.511	chr4	82739432	82739598	CTCF	284.0	103.0	284	CTCF	8378.298	11942.0	11942.0	166	3231	1
chr4_82746650_82747512	-3.322	-0.007	chr4	82746650	82747512	CTCF	20.0	2.0	20	CTCF	210.755	211.75	211.75	862	3232	0
chr4_83252921_83253069	-0.191	-0.052	chr4	83252921	83253069	CTCF	105.0	92.0	105	CTCF	6636.032	6879.0	6879.0	148	3233	1
chr4_83644648_83645068	0.202	-0.026	chr4	83644648	83645068	CTCF	113.0	130.0	130	CTCF	3949.019	4021.0	4021.0	420	3234	1
chr4_83906060_83906202	-0.241	0.043	chr4	83906060	83906202	CTCF	26.0	22.0	26	CTCF	4410.0	4281.527	4410.0	142	3235	1
chr4_84151756_84151834	0.531	0.059	chr4	84151756	84151834	CTCF	18.0	26.0	26	CTCF	1758.0	1688.04	1758.0	78	3236	1
chr4_84451654_84451947	0.415	-0.032	chr4	84451654	84451947	CTCF	12.0	16.0	16	CTCF	2450.021	2505.0	2505.0	293	3237	1
chr4_85418253_85418289	0.706	-0.311	chr4	85418253	85418289	CTCF	38.0	62.0	62	CTCF	3078.196	3818.0	3818.0	36	3238	0
chr4_8586691_8586900	0.131	-0.139	chr4	8586691	8586900	CTCF	42.0	46.0	46	CTCF	4544.096	5004.0	5004.0	209	3239	1
chr4_8594453_8594683	0.072	-0.037	chr4	8594453	8594683	CTCF	78.0	82.0	82	CTCF	7088.026	7274.0	7274.0	230	3240	1
chr4_87270244_87270516	-0.114	-0.004	chr4	87270244	87270516	CTCF	132.0	122.0	132	CTCF	4207.379	4217.875	4217.875	272	3241	1
chr4_87391137_87391513	-1.09	-0.479	chr4	87391137	87391513	CTCF	66.0	31.0	66	CTCF	977.283	1362.5	1362.5	376	3242	1
chr4_8741601_8742010	-4.0	-0.046	chr4	8741601	8742010	CTCF	16.0	1.0	16	CTCF	600.031	619.5	619.5	409	3243	0
chr4_87839503_87839599	0.131	-0.124	chr4	87839503	87839599	CTCF	42.0	46.0	46	CTCF	3607.083	3932.0	3932.0	96	3244	1
chr4_87853016_87853486	0.355	-0.021	chr4	87853016	87853486	CTCF	61.0	78.0	78	CTCF	4416.017	4480.0	4480.0	470	3245	1
chr4_88219202_88219299	0.477	0.019	chr4	88219202	88219299	CTCF	51.0	71.0	71	CTCF	6254.0	6172.017	6254.0	97	3246	1
chr4_88378855_88379563	-0.162	-0.033	chr4	88378855	88379563	CTCF	94.0	84.0	94	CTCF	6527.019	6679.0	6679.0	708	3247	1
chr4_88870781_88870990	4.248	-0.067	chr4	88870781	88870990	CTCF	1.0	19.0	19	CTCF	1057.045	1107.0	1107.0	209	3248	0
chr4_8900651_8901060	-3.322	-2.039	chr4	8900651	8901060	CTCF	30.0	3.0	30	CTCF	544.257	2237.0	2237.0	409	3249	0
chr4_89111204_89111618	0.322	-0.014	chr4	89111204	89111618	CTCF	32.0	40.0	40	CTCF	8576.012	8660.0	8660.0	414	3250	1
chr4_8917905_8918521	-0.247	-0.063	chr4	8917905	8918521	CTCF	178.0	150.0	178	CTCF	2408.043	2516.0	2516.0	616	3251	1
chr4_89434541_89434589	-1.0	-0.276	chr4	89434541	89434589	CTCF	46.0	23.0	46	CTCF	4399.171	5325.0	5325.0	48	3252	1
chr4_90357303_90357361	0.441	-0.063	chr4	90357303	90357361	CTCF	28.0	38.0	38	CTCF	4831.046	5048.0	5048.0	58	3253	1
chr4_94390878_94391038	-0.183	-0.019	chr4	94390878	94391038	CTCF	42.0	37.0	42	CTCF	3471.516	3517.5	3517.5	160	3254	1
chr4_95095401_95095635	0.415	-0.036	chr4	95095401	95095635	CTCF	15.0	20.0	20	CTCF	3278.023	3360.75	3360.75	234	3255	1
chr4_95204981_95205190	0.84	0.137	chr4	95204981	95205190	CTCF	19.0	34.0	34	CTCF	2939.0	2672.09	2939.0	209	3256	1
chr4_9577901_9578310	-2.737	-0.055	chr4	9577901	9578310	CTCF	20.0	3.0	20	CTCF	1854.788	1927.25	1927.25	409	3257	0
chr4_97721226_97721304	0.918	0.144	chr4	97721226	97721304	CTCF	9.0	17.0	17	CTCF	4634.0	4194.094	4634.0	78	3258	1
chr4_986827_987663	-0.495	0.026	chr4	986827	987663	CTCF	31.0	22.0	31	CTCF	851.5	836.517	851.5	836	3259	1
chr4_98928971_98929497	-0.087	0.0	chr4	98928971	98929497	CTCF	17.0	16.0	17	CTCF	2012.0	2012.0	2012.0	526	3260	1
chr4_98994941_98995843	-0.05	-0.082	chr4	98994941	98995843	CTCF	175.0	169.0	175	CTCF	1139.555	1206.0	1206.0	902	3261	1
chr4_993314_993686	-0.295	-0.063	chr4	993314	993686	CTCF	27.0	22.0	27	CTCF	1138.043	1189.0	1189.0	372	3262	1
chr4_99563623_99563771	-0.193	0.002	chr4	99563623	99563771	CTCF	24.0	21.0	24	CTCF	1744.0	1742.001	1744.0	148	3263	1
chr5_1004611_1004820	-0.807	-0.369	chr5	1004611	1004820	CTCF	119.0	68.0	119	CTCF	3186.225	4115.0	4115.0	209	3264	1
chr5_10201561_10201770	-1.054	0.093	chr5	10201561	10201770	CTCF	27.0	13.0	27	CTCF	3332.5	3124.564	3332.5	209	3265	0
chr5_102670366_102670444	-1.479	0.126	chr5	102670366	102670444	CTCF	131.0	47.0	131	CTCF	5488.5	5029.581	5488.5	78	3266	0
chr5_103475771_103475929	-0.334	-0.015	chr5	103475771	103475929	CTCF	29.0	23.0	29	CTCF	5882.012	5944.0	5944.0	158	3267	1
chr5_103582545_103582619	0.206	0.066	chr5	103582545	103582619	CTCF	39.0	45.0	45	CTCF	7014.0	6698.039	7014.0	74	3268	1
chr5_104179177_104179323	0.057	-0.01	chr5	104179177	104179323	CTCF	148.0	154.0	154	CTCF	7135.01	7187.0	7187.0	146	3269	1
chr5_10627925_10628135	-0.344	0.002	chr5	10627925	10628135	CTCF	66.0	52.0	66	CTCF	8101.0	8091.003	8101.0	210	3270	1
chr5_107104831_107104889	0.778	0.347	chr5	107104831	107104889	CTCF	21.0	36.0	36	CTCF	2610.5	2052.713	2610.5	58	3271	1
chr5_107248121_107248330	-0.193	-0.013	chr5	107248121	107248330	CTCF	24.0	21.0	24	CTCF	5430.007	5481.0	5481.0	209	3272	1
chr5_110116611_110116820	0.848	0.194	chr5	110116611	110116820	CTCF	15.0	27.0	27	CTCF	769.5	672.626	769.5	209	3274	1
chr5_111531761_111531970	-0.415	-0.034	chr5	111531761	111531970	CTCF	40.0	30.0	40	CTCF	4182.021	4281.0	4281.0	209	3275	1
chr5_112707130_112707680	-0.83	-0.018	chr5	112707130	112707680	CTCF	16.0	9.0	16	CTCF	293.763	297.5	297.5	550	3276	1
chr5_113038691_113038900	0.436	-0.066	chr5	113038691	113038900	CTCF	17.0	23.0	23	CTCF	1185.545	1241.0	1241.0	209	3277	1
chr5_113513599_113513731	-0.092	0.059	chr5	113513599	113513731	CTCF	81.0	76.0	81	CTCF	4551.0	4369.042	4551.0	132	3279	1
chr5_115574689_115574797	0.731	0.098	chr5	115574689	115574797	CTCF	47.0	78.0	78	CTCF	6586.5	6154.567	6586.5	108	3280	1
chr5_116032297_116032345	0.379	0.055	chr5	116032297	116032345	CTCF	50.0	65.0	65	CTCF	3249.0	3127.537	3249.0	48	3281	1
chr5_116576163_116576317	0.446	0.036	chr5	116576163	116576317	CTCF	91.0	124.0	124	CTCF	8804.0	8588.027	8804.0	154	3282	1
chr5_118988292_118988834	0.162	0.001	chr5	118988292	118988834	CTCF	151.0	169.0	169	CTCF	10224.0	10220.0	10224.0	542	3283	1
chr5_119334991_119335371	0.043	-0.022	chr5	119334991	119335371	CTCF	33.0	34.0	34	CTCF	2992.516	3039.0	3039.0	380	3284	1
chr5_119770161_119770370	-3.755	-0.025	chr5	119770161	119770370	CTCF	27.0	2.0	27	CTCF	2657.018	2703.0	2703.0	209	3285	0
chr5_1209053_1209193	2.246	0.2	chr5	1209053	1209193	CTCF	35.0	166.0	166	CTCF	8684.0	7558.128	8684.0	140	3286	0
chr5_121630524_121630626	0.669	0.18	chr5	121630524	121630626	CTCF	39.0	62.0	62	CTCF	1723.25	1520.618	1723.25	102	3287	1
chr5_123000078_123000182	-0.354	-0.103	chr5	123000078	123000182	CTCF	23.0	18.0	23	CTCF	5030.074	5404.0	5404.0	104	3288	1
chr5_123875601_123876109	0.807	0.042	chr5	123875601	123876109	CTCF	12.0	21.0	21	CTCF	808.0	785.028	808.0	508	3289	1
chr5_125227441_125227650	0.054	0.023	chr5	125227441	125227650	CTCF	26.0	27.0	27	CTCF	2850.0	2804.017	2850.0	209	3290	1
chr5_126539273_126539337	-0.237	-0.025	chr5	126539273	126539337	CTCF	132.0	112.0	132	CTCF	8158.02	8302.0	8302.0	64	3291	1
chr5_126543602_126544436	-0.322	-0.029	chr5	126543602	126544436	CTCF	75.0	60.0	75	CTCF	603.27	615.5	615.5	834	3292	1
chr5_126595199_126595423	0.019	-0.023	chr5	126595199	126595423	CTCF	75.0	76.0	76	CTCF	5142.021	5224.0	5224.0	224	3293	1
chr5_127073344_127073546	-0.392	-0.04	chr5	127073344	127073546	CTCF	21.0	16.0	21	CTCF	1357.527	1396.0	1396.0	202	3294	1
chr5_127108691_127108900	3.248	-0.016	chr5	127108691	127108900	CTCF	2.0	19.0	19	CTCF	584.511	591.0	591.0	209	3295	0
chr5_128905652_128905792	-0.187	-0.054	chr5	128905652	128905792	CTCF	74.0	65.0	74	CTCF	5941.035	6168.0	6168.0	140	3296	1
chr5_130912246_130912324	0.766	0.057	chr5	130912246	130912324	CTCF	10.0	17.0	17	CTCF	2461.5	2366.04	2461.5	78	3297	1
chr5_132321134_132321316	0.819	0.06	chr5	132321134	132321316	CTCF	17.0	30.0	30	CTCF	1889.0	1812.541	1889.0	182	3299	1
chr5_132369335_132369961	-0.341	0.094	chr5	132369335	132369961	CTCF	19.0	15.0	19	CTCF	577.0	540.563	577.0	626	3300	1
chr5_132385421_132385629	-0.07	-0.037	chr5	132385421	132385629	CTCF	63.0	60.0	63	CTCF	6314.026	6480.0	6480.0	208	3301	1
chr5_132677356_132677494	0.228	-0.018	chr5	132677356	132677494	CTCF	76.0	89.0	89	CTCF	4351.016	4405.0	4405.0	138	3302	1
chr5_133287646_133287734	2.559	0.043	chr5	133287646	133287734	CTCF	37.0	218.0	218	CTCF	5423.5	5265.777	5423.5	88	3303	0
chr5_133423876_133424116	0.046	0.003	chr5	133423876	133424116	CTCF	124.0	128.0	128	CTCF	9178.0	9157.995	9178.0	240	3304	1
chr5_134039621_134039815	-0.06	0.005	chr5	134039621	134039815	CTCF	173.0	166.0	173	CTCF	15144.0	15088.014	15144.0	194	3305	1
chr5_134176722_134177452	0.436	0.004	chr5	134176722	134177452	CTCF	17.0	23.0	23	CTCF	1664.0	1659.003	1664.0	730	3306	1
chr5_134184222_134184388	0.317	0.02	chr5	134184222	134184388	CTCF	65.0	81.0	81	CTCF	7902.0	7794.017	7902.0	166	3307	1
chr5_134586863_134587659	-0.25	0.0	chr5	134586863	134587659	CTCF	44.0	37.0	44	CTCF	7330.0	7330.0	7330.0	796	3309	1
chr5_135174871_135174951	-2.346	-1.973	chr5	135174871	135174951	CTCF	61.0	12.0	61	CTCF	719.245	2824.0	2824.0	80	3310	1
chr5_135332640_135332832	0.057	0.015	chr5	135332640	135332832	CTCF	74.0	77.0	77	CTCF	5593.0	5535.009	5593.0	192	3311	1
chr5_135880382_135880518	0.183	-0.09	chr5	135880382	135880518	CTCF	37.0	42.0	42	CTCF	4938.562	5256.5	5256.5	136	3312	1
chr5_13957120_13957326	0.404	0.053	chr5	13957120	13957326	CTCF	133.0	176.0	176	CTCF	6832.5	6585.535	6832.5	206	3313	1
chr5_139685061_139685270	0.322	0.008	chr5	139685061	139685270	CTCF	20.0	25.0	25	CTCF	3022.0	3006.007	3022.0	209	3314	1
chr5_139765544_139766180	-0.152	-0.011	chr5	139765544	139766180	CTCF	120.0	108.0	120	CTCF	8208.004	8272.0	8272.0	636	3315	1
chr5_13977002_13977099	0.773	-0.042	chr5	13977002	13977099	CTCF	24.0	41.0	41	CTCF	4874.53	5020.0	5020.0	97	3316	1
chr5_139968800_139969070	-0.313	0.01	chr5	139968800	139969070	CTCF	159.0	128.0	159	CTCF	6654.0	6606.01	6654.0	270	3317	1
chr5_140647663_140647789	-0.628	-0.007	chr5	140647663	140647789	CTCF	17.0	11.0	17	CTCF	981.005	986.0	986.0	126	3318	1
chr5_140718703_140719309	0.441	0.046	chr5	140718703	140719309	CTCF	14.0	19.0	19	CTCF	840.0	813.531	840.0	606	3319	1
chr5_140806901_140807310	0.663	-0.004	chr5	140806901	140807310	CTCF	12.0	19.0	19	CTCF	3009.499	3017.0	3017.0	409	3320	1
chr5_140834206_140834244	2.79	-0.089	chr5	140834206	140834244	CTCF	12.0	83.0	83	CTCF	2004.558	2131.5	2131.5	38	3321	0
chr5_140882056_140882094	3.322	0.091	chr5	140882056	140882094	CTCF	4.0	40.0	40	CTCF	1320.5	1240.061	1320.5	38	3322	0
chr5_141914176_141914504	-0.297	-0.0	chr5	141914176	141914504	CTCF	86.0	70.0	86	CTCF	3583.498	3584.5	3584.5	328	3323	1
chr5_14208690_14208830	0.1	0.065	chr5	14208690	14208830	CTCF	28.0	30.0	30	CTCF	860.0	822.044	860.0	140	3324	1
chr5_146130576_146130694	0.73	0.015	chr5	146130576	146130694	CTCF	41.0	68.0	68	CTCF	4435.5	4390.01	4435.5	118	3325	1
chr5_146182477_146182933	0.387	-0.073	chr5	146182477	146182933	CTCF	26.0	34.0	34	CTCF	634.549	667.5	667.5	456	3326	1
chr5_14648658_14648792	0.244	0.038	chr5	14648658	14648792	CTCF	114.0	135.0	135	CTCF	8086.0	7876.027	8086.0	134	3327	1
chr5_1470664_1471126	1.0	0.08	chr5	1470664	1471126	CTCF	13.0	26.0	26	CTCF	678.0	641.554	678.0	462	3328	1
chr5_148179334_148179524	0.031	-0.043	chr5	148179334	148179524	CTCF	91.0	93.0	93	CTCF	7258.526	7476.5	7476.5	190	3329	1
chr5_149035347_149035545	0.158	0.008	chr5	149035347	149035545	CTCF	26.0	29.0	29	CTCF	7566.5	7525.512	7566.5	198	3330	1
chr5_149299798_149299876	-0.766	-0.135	chr5	149299798	149299876	CTCF	17.0	10.0	17	CTCF	1123.089	1233.0	1233.0	78	3331	1
chr5_150000516_150000696	0.051	0.039	chr5	150000516	150000696	CTCF	28.0	29.0	29	CTCF	1637.0	1593.028	1637.0	180	3332	1
chr5_150256505_150256645	0.596	0.168	chr5	150256505	150256645	CTCF	43.0	65.0	65	CTCF	4205.0	3743.109	4205.0	140	3333	1
chr5_150412602_150413000	0.459	0.052	chr5	150412602	150413000	CTCF	16.0	22.0	22	CTCF	1350.0	1302.036	1350.0	398	3334	1
chr5_150758476_150759208	-0.617	-0.049	chr5	150758476	150759208	CTCF	23.0	15.0	23	CTCF	549.033	568.0	568.0	732	3335	1
chr5_152349694_152350256	0.072	0.026	chr5	152349694	152350256	CTCF	59.0	62.0	62	CTCF	3394.5	3334.519	3394.5	562	3336	1
chr5_153974484_153974670	-0.141	-0.006	chr5	153974484	153974670	CTCF	43.0	39.0	43	CTCF	7270.008	7300.0	7300.0	186	3337	1
chr5_154190086_154190978	0.469	-1.35	chr5	154190086	154190978	CTCF	13.0	18.0	18	CTCF	2338.609	5960.0	5960.0	892	3338	0
