variant_id	DIFF_LOG2_data1	DIFF_LOG2_data2	CHR	POS1	POS2	transcription_factor_data1	haplotype1_data1	haplotype2_data1	HMAX_data1	transcription_factor_data2	haplotype1_data2	haplotype2_data2	HMAX_data2	LENGTH	Unnamed: 0	btwn_lines
chr12_76621681_76621729	1.322	-0.04	chr12	76621681	76621729	CTCF_ENCSR000DRZ	8.0	20.0	20	CTCF	10370.025	10658.0	10658.0	48	221	0
chr12_949648_950054	1.147	-0.001	chr12	949648	950054	CTCF_ENCSR000DRZ	14.0	31.0	31	CTCF	1750.0	1751.0	1751.0	406	226	0
chr12_99387119_99387145	-4.322	-1.47	chr12	99387119	99387145	CTCF_ENCSR000DRZ	20.0	1.0	20	CTCF	2225.14	6164.0	6164.0	26	229	0
chr13_113393996_113394284	-1.3	-0.048	chr13	113393996	113394284	CTCF_ENCSR000DRZ	32.0	13.0	32	CTCF	5822.032	6017.0	6017.0	288	233	0
chr13_20489336_20489406	-4.17	-3.313	chr13	20489336	20489406	CTCF_ENCSR000DRZ	18.0	1.0	18	CTCF	1006.9	10008.0	10008.0	70	234	1
chr13_26186149_26186873	1.907	0.064	chr13	26186149	26186873	CTCF_ENCSR000DRZ	8.0	30.0	30	CTCF	1059.0	1013.043	1059.0	724	236	0
chr13_42478681_42478769	-1.663	-0.503	chr13	42478681	42478769	CTCF_ENCSR000DRZ	19.0	6.0	19	CTCF	4412.794	6251.5	6251.5	88	241	0
chr13_77565777_77565937	-1.503	-0.029	chr13	77565777	77565937	CTCF_ENCSR000DRZ	17.0	6.0	17	CTCF	6929.022	7070.0	7070.0	160	247	0
chr14_106564201_106564275	2.632	-0.007	chr14	106564201	106564275	CTCF_ENCSR000DRZ	5.0	31.0	31	CTCF	6938.756	6972.5	6972.5	74	254	0
chr14_106694861_106695070	4.248	-0.016	chr14	106694861	106695070	CTCF_ENCSR000DRZ	2.0	38.0	38	CTCF	4948.013	5004.0	5004.0	209	255	0
chr14_106774709_106775315	3.059	0.069	chr14	106774709	106775315	CTCF_ENCSR000DRZ	3.0	25.0	25	CTCF	230.25	219.547	230.25	606	256	0
chr14_20970954_20971866	-1.585	0.005	chr14	20970954	20971866	CTCF_ENCSR000DRZ	27.0	9.0	27	CTCF	10320.0	10284.002	10320.0	912	258	0
chr14_22556999_22557483	-1.422	0.017	chr14	22556999	22557483	CTCF_ENCSR000DRZ	67.0	25.0	67	CTCF	14372.0	14202.015	14372.0	484	260	0
chr14_24058435_24058495	1.716	1.997	chr14	24058435	24058495	CTCF_ENCSR000DRZ	7.0	23.0	23	CTCF	11838.0	2965.749	11838.0	60	262	1
chr14_53217454_53217848	1.893	0.003	chr14	53217454	53217848	CTCF_ENCSR000DRZ	7.0	26.0	26	CTCF	2376.0	2370.503	2376.0	394	266	0
chr14_71166623_71166723	4.087	3.066	chr14	71166623	71166723	CTCF_ENCSR000DRZ	1.0	17.0	17	CTCF	5951.0	710.381	5951.0	100	280	0
chr14_91418947_91418997	-1.657	-0.011	chr14	91418947	91418997	CTCF_ENCSR000DRZ	41.0	13.0	41	CTCF	14824.015	14936.0	14936.0	50	284	0
chr14_92686971_92687129	-2.544	-0.703	chr14	92686971	92687129	CTCF_ENCSR000DRZ	35.0	6.0	35	CTCF	7814.386	12720.0	12720.0	158	285	0
chr14_94689659_94689701	1.374	0.013	chr14	94689659	94689701	CTCF_ENCSR000DRZ	27.0	70.0	70	CTCF	12268.0	12154.001	12268.0	42	286	0
chr15_101502042_101502080	2.524	0.306	chr15	101502042	101502080	CTCF_ENCSR000DRZ	4.0	23.0	23	CTCF	6415.0	5190.193	6415.0	38	290	0
chr15_77910591_77911021	-1.7	-0.02	chr15	77910591	77911021	CTCF_ENCSR000DRZ	39.0	12.0	39	CTCF	13696.008	13888.0	13888.0	430	309	0
chr15_84142973_84143039	1.503	0.035	chr15	84142973	84143039	CTCF_ENCSR000DRZ	6.0	17.0	17	CTCF	7917.0	7726.018	7917.0	66	311	0
chr15_84570769_84571291	1.17	-0.005	chr15	84570769	84571291	CTCF_ENCSR000DRZ	8.0	18.0	18	CTCF	4600.003	4615.0	4615.0	522	312	0
chr15_90482523_90482601	-1.939	-0.807	chr15	90482523	90482601	CTCF_ENCSR000DRZ	23.0	6.0	23	CTCF	4427.431	7747.0	7747.0	78	318	0
chr16_10256830_10257260	-1.206	0.023	chr16	10256830	10257260	CTCF_ENCSR000DRZ	30.0	13.0	30	CTCF	10100.0	9940.017	10100.0	430	319	0
chr16_12067981_12068109	-1.424	0.037	chr16	12067981	12068109	CTCF_ENCSR000DRZ	51.0	19.0	51	CTCF	10639.0	10373.026	10639.0	128	321	0
chr16_12573936_12574042	-1.433	-0.021	chr16	12573936	12574042	CTCF_ENCSR000DRZ	27.0	10.0	27	CTCF	10508.012	10660.0	10660.0	106	322	0
chr16_1773004_1773732	-1.415	0.009	chr16	1773004	1773732	CTCF_ENCSR000DRZ	24.0	9.0	24	CTCF	1143.0	1136.006	1143.0	728	328	0
chr16_19502773_19502889	1.766	-0.088	chr16	19502773	19502889	CTCF_ENCSR000DRZ	5.0	17.0	17	CTCF	7966.068	8467.0	8467.0	116	330	0
chr16_19601501_19601559	-2.503	-0.006	chr16	19601501	19601559	CTCF_ENCSR000DRZ	17.0	3.0	17	CTCF	6482.003	6510.0	6510.0	58	331	0
chr16_1983978_1984194	-1.495	0.008	chr16	1983978	1984194	CTCF_ENCSR000DRZ	31.0	11.0	31	CTCF	4858.0	4832.007	4858.0	216	332	0
chr16_31159818_31159896	-3.459	-4.526	chr16	31159818	31159896	CTCF_ENCSR000DRZ	22.0	2.0	22	CTCF	435.206	10029.0	10029.0	78	338	0
chr16_51762204_51762340	-1.087	-0.0	chr16	51762204	51762340	CTCF_ENCSR000DRZ	34.0	16.0	34	CTCF	11541.009	11543.0	11543.0	136	340	0
chr16_84175411_84175471	4.524	3.208	chr16	84175411	84175471	CTCF_ENCSR000DRZ	2.0	46.0	46	CTCF	8328.0	901.392	8328.0	60	353	0
chr16_84970651_84970781	1.3	-0.027	chr16	84970651	84970781	CTCF_ENCSR000DRZ	13.0	32.0	32	CTCF	13231.023	13483.0	13483.0	130	356	0
chr16_85086863_85086905	1.515	0.624	chr16	85086863	85086905	CTCF_ENCSR000DRZ	14.0	40.0	40	CTCF	11728.0	7609.354	11728.0	42	357	1
chr16_85416483_85416613	-1.585	-0.15	chr16	85416483	85416613	CTCF_ENCSR000DRZ	18.0	6.0	18	CTCF	10024.095	11123.0	11123.0	130	359	0
chr16_88562002_88562152	1.657	0.04	chr16	88562002	88562152	CTCF_ENCSR000DRZ	13.0	41.0	41	CTCF	7732.0	7520.026	7732.0	150	363	0
chr16_9160284_9160350	-2.285	-0.731	chr16	9160284	9160350	CTCF_ENCSR000DRZ	39.0	8.0	39	CTCF	7674.398	12738.0	12738.0	66	366	0
chr17_26603750_26604060	4.459	-0.019	chr17	26603750	26604060	CTCF_ENCSR000DRZ	1.0	22.0	22	CTCF	20.263	20.531	20.53125	310	368	0
chr17_27197481_27197899	-4.807	-0.196	chr17	27197481	27197899	CTCF_ENCSR000DRZ	28.0	1.0	28	CTCF	1391.127	1593.5	1593.5	418	369	0
chr17_34361633_34361717	5.426	0.058	chr17	34361633	34361717	CTCF_ENCSR000DRZ	1.0	43.0	43	CTCF	17015.0	16341.058	17015.0	84	374	0
chr17_39175063_39175135	1.263	0.154	chr17	39175063	39175135	CTCF_ENCSR000DRZ	15.0	36.0	36	CTCF	12544.0	11272.104	12544.0	72	378	0
chr17_43766567_43766615	-1.918	-0.43	chr17	43766567	43766615	CTCF_ENCSR000DRZ	34.0	9.0	34	CTCF	7563.256	10188.0	10188.0	48	381	0
chr17_46253969_46254065	5.358	0.018	chr17	46253969	46254065	CTCF_ENCSR000DRZ	1.0	41.0	41	CTCF	8617.5	8513.01	8617.5	96	385	0
chr17_47970883_47971087	1.17	-0.009	chr17	47970883	47971087	CTCF_ENCSR000DRZ	12.0	27.0	27	CTCF	12140.004	12212.0	12212.0	204	386	0
chr17_75412679_75412815	-3.248	0.042	chr17	75412679	75412815	CTCF_ENCSR000DRZ	19.0	2.0	19	CTCF	9032.0	8774.034	9032.0	136	398	0
chr17_82494711_82494907	-2.954	0.0	chr17	82494711	82494907	CTCF_ENCSR000DRZ	31.0	4.0	31	CTCF	10138.0	10138.0	10138.0	196	405	0
chr18_10438003_10438087	3.248	3.771	chr18	10438003	10438087	CTCF_ENCSR000DRZ	2.0	19.0	19	CTCF	6166.0	451.677	6166.0	84	407	1
chr18_24726796_24726922	-1.193	-0.0	chr18	24726796	24726922	CTCF_ENCSR000DRZ	16.0	7.0	16	CTCF	9272.99	9276.0	9276.0	126	411	0
chr18_32158138_32158262	-1.138	-0.002	chr18	32158138	32158262	CTCF_ENCSR000DRZ	22.0	10.0	22	CTCF	9118.001	9128.0	9128.0	124	413	0
chr18_59070554_59070670	-1.263	-0.013	chr18	59070554	59070670	CTCF_ENCSR000DRZ	24.0	10.0	24	CTCF	10783.01	10877.0	10877.0	116	417	0
chr18_7038432_7038529	-3.7	-0.039	chr18	7038432	7038529	CTCF_ENCSR000DRZ	26.0	2.0	26	CTCF	6834.03	7020.0	7020.0	97	418	0
chr18_74310615_74310667	2.503	0.83	chr18	74310615	74310667	CTCF_ENCSR000DRZ	3.0	17.0	17	CTCF	2936.0	1651.437	2936.0	52	419	0
chr19_14888818_14889068	-4.807	0.004	chr19	14888818	14889068	CTCF_ENCSR000DRZ	28.0	1.0	28	CTCF	8957.0	8933.997	8957.0	250	428	0
chr19_15629441_15629531	1.216	0.054	chr19	15629441	15629531	CTCF_ENCSR000DRZ	34.0	79.0	79	CTCF	16086.0	15492.031	16086.0	90	431	0
chr19_39502939_39502977	-1.392	-0.007	chr19	39502939	39502977	CTCF_ENCSR000DRZ	21.0	8.0	21	CTCF	12447.007	12504.0	12504.0	38	449	0
chr19_40570654_40570992	4.0	2.214	chr19	40570654	40570992	CTCF_ENCSR000DRZ	1.0	16.0	16	CTCF	2664.5	574.284	2664.5	338	450	0
chr19_40909121_40909205	-4.459	-2.188	chr19	40909121	40909205	CTCF_ENCSR000DRZ	22.0	1.0	22	CTCF	1626.281	7409.0	7409.0	84	451	0
chr19_42857288_42857522	2.807	-0.128	chr19	42857288	42857522	CTCF_ENCSR000DRZ	3.0	21.0	21	CTCF	5332.081	5827.0	5827.0	234	453	0
chr19_42885020_42885140	4.248	0.032	chr19	42885020	42885140	CTCF_ENCSR000DRZ	1.0	19.0	19	CTCF	6735.0	6585.026	6735.0	120	454	0
chr19_49443573_49444053	-1.222	0.009	chr19	49443573	49444053	CTCF_ENCSR000DRZ	28.0	12.0	28	CTCF	14868.0	14772.004	14868.0	480	465	0
chr19_50252350_50252586	-1.652	-0.968	chr19	50252350	50252586	CTCF_ENCSR000DRZ	22.0	7.0	22	CTCF	4441.488	8690.0	8690.0	236	466	1
chr19_51661127_51661221	-2.663	-0.147	chr19	51661127	51661221	CTCF_ENCSR000DRZ	19.0	3.0	19	CTCF	9090.099	10062.0	10062.0	94	468	0
chr19_52748462_52748556	-1.193	-0.596	chr19	52748462	52748556	CTCF_ENCSR000DRZ	16.0	7.0	16	CTCF	3159.339	4774.5	4774.5	94	469	1
chr19_605143_605947	3.222	-0.025	chr19	605143	605947	CTCF_ENCSR000DRZ	3.0	28.0	28	CTCF	617.455	628.438	628.4375	804	472	0
chr20_13302763_13302857	-1.042	0.109	chr20	13302763	13302857	CTCF_ENCSR000DRZ	35.0	17.0	35	CTCF	8160.0	7566.075	8160.0	94	549	0
chr20_25987171_25987681	-3.248	0.201	chr20	25987171	25987681	CTCF_ENCSR000DRZ	19.0	2.0	19	CTCF	815.5	709.63	815.5	510	554	0
chr20_35145270_35145306	1.29	0.592	chr20	35145270	35145306	CTCF_ENCSR000DRZ	9.0	22.0	22	CTCF	9646.0	6401.337	9646.0	36	558	1
chr20_37615978_37616044	-2.907	-0.411	chr20	37615978	37616044	CTCF_ENCSR000DRZ	45.0	6.0	45	CTCF	5932.243	7886.0	7886.0	66	560	0
chr20_40160114_40160402	-1.503	0.054	chr20	40160114	40160402	CTCF_ENCSR000DRZ	17.0	6.0	17	CTCF	5407.0	5207.036	5407.0	288	561	0
chr20_51326386_51326454	-3.426	-1.038	chr20	51326386	51326454	CTCF_ENCSR000DRZ	43.0	4.0	43	CTCF	3744.515	7688.0	7688.0	68	568	0
chr20_63948552_63949590	2.0	0.096	chr20	63948552	63949590	CTCF_ENCSR000DRZ	4.0	16.0	16	CTCF	574.0	537.064	574.0	1038	573	0
chr21_36989769_36990121	1.184	-0.004	chr21	36989769	36990121	CTCF_ENCSR000DRZ	11.0	25.0	25	CTCF	988.003	991.0	991.0	352	579	0
chr21_37220854_37221646	3.17	-0.003	chr21	37220854	37221646	CTCF_ENCSR000DRZ	2.0	18.0	18	CTCF	2092.002	2096.0	2096.0	792	581	0
chr21_42107947_42108109	5.0	2.947	chr21	42107947	42108109	CTCF_ENCSR000DRZ	2.0	64.0	64	CTCF	10600.0	1374.871	10600.0	162	585	0
chr21_42381537_42381613	-1.585	-0.786	chr21	42381537	42381613	CTCF_ENCSR000DRZ	21.0	7.0	21	CTCF	6191.422	10678.0	10678.0	76	586	1
chr21_42818401_42818459	3.459	0.222	chr21	42818401	42818459	CTCF_ENCSR000DRZ	2.0	22.0	22	CTCF	11114.0	9530.143	11114.0	58	588	0
chr21_46228859_46229137	4.087	-0.013	chr21	46228859	46229137	CTCF_ENCSR000DRZ	1.0	17.0	17	CTCF	647.009	653.0	653.0	278	592	0
chr22_20697631_20697747	-2.773	-0.167	chr22	20697631	20697747	CTCF_ENCSR000DRZ	41.0	6.0	41	CTCF	7893.614	8862.0	8862.0	116	593	0
chr22_22810114_22810186	-5.285	-2.829	chr22	22810114	22810186	CTCF_ENCSR000DRZ	39.0	1.0	39	CTCF	1800.86	12800.0	12800.0	72	596	0
chr22_23315728_23315830	1.138	0.192	chr22	23315728	23315830	CTCF_ENCSR000DRZ	15.0	33.0	33	CTCF	8302.0	7266.128	8302.0	102	598	1
chr22_26672694_26672974	1.17	-0.022	chr22	26672694	26672974	CTCF_ENCSR000DRZ	8.0	18.0	18	CTCF	463.015	470.0	470.0	280	604	0
chr22_26756771_26756833	2.17	-0.035	chr22	26756771	26756833	CTCF_ENCSR000DRZ	6.0	27.0	27	CTCF	10723.017	10990.0	10990.0	62	606	0
chr22_35043418_35043492	-1.198	-1.062	chr22	35043418	35043492	CTCF_ENCSR000DRZ	39.0	17.0	39	CTCF	1894.52	3954.5	3954.5	74	609	1
chr22_37283511_37283720	-5.285	-1.522	chr22	37283511	37283720	CTCF_ENCSR000DRZ	39.0	1.0	39	CTCF	2165.153	6216.0	6216.0	209	612	0
chr22_41951030_41951132	1.415	0.825	chr22	41951030	41951132	CTCF_ENCSR000DRZ	6.0	16.0	16	CTCF	5890.5	3324.936	5890.5	102	617	1
chr22_49923501_49923710	-2.485	-1.988	chr22	49923501	49923710	CTCF_ENCSR000DRZ	28.0	5.0	28	CTCF	510.748	2025.5	2025.5	209	622	1
chrX_110145938_110146092	1.248	-0.096	chrX	110145938	110146092	CTCF_ENCSR000DRZ	8.0	19.0	19	CTCF	6062.064	6478.0	6478.0	154	932	0
chrX_12771562_12771702	2.982	-0.016	chrX	12771562	12771702	CTCF_ENCSR000DRZ	10.0	79.0	79	CTCF	14178.002	14338.0	14338.0	140	934	0
chrX_129726512_129726594	1.051	-0.078	chrX	129726512	129726594	CTCF_ENCSR000DRZ	14.0	29.0	29	CTCF	9039.048	9539.0	9539.0	82	936	0
